C01 TITLE: ethane event sampling data 
C02 FILE NAME: mlo519n00.noaa.as.fl.ethane.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 953
C05 HEADER LINES: 40
C06 DATA VERSION: 201512
C07 STATION NAME: Mauna Loa 
C08 STATION CATEGORY: Global
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
2008-07-31 20:19 9999-99-99 99:99          518.117 -9999 -99999.   P.C  0   6839-66
2008-07-31 20:19 9999-99-99 99:99          344.355 -9999 -99999.   P.C  0   6840-66
2008-08-08 20:05 9999-99-99 99:99          428.440 -9999 -99999.   ..C  0   1523-99
2008-08-08 20:05 9999-99-99 99:99          380.100 -9999 -99999.   ..C  0   1524-99
2008-08-14 20:09 9999-99-99 99:99          309.067 -9999 -99999.   ..C  0   2233-99
2008-08-14 20:09 9999-99-99 99:99          291.929 -9999 -99999.   ..C  0   2234-99
2008-08-21 20:12 9999-99-99 99:99          343.088 -9999 -99999.   ..C  0    631-99
2008-08-21 20:12 9999-99-99 99:99          394.408 -9999 -99999.   ..C  0    632-99
2008-08-26 20:05 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   3635-99
2008-08-26 20:05 9999-99-99 99:99          308.651 -9999 -99999.   ..C  0   3636-99
2008-09-04 19:58 9999-99-99 99:99          335.029 -9999 -99999.   P.C  0   4675-99
2008-09-04 19:58 9999-99-99 99:99          825.622 -9999 -99999.   P.C  0   4676-99
2008-09-18 20:12 9999-99-99 99:99          379.071 -9999 -99999.   ..C  0    483-99
2008-09-18 20:12 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0    484-99
2008-09-25 20:07 9999-99-99 99:99          312.299 -9999 -99999.   ..C  0   1148-99
2008-09-25 20:07 9999-99-99 99:99          372.358 -9999 -99999.   ..C  0    926-99
2008-10-02 20:15 9999-99-99 99:99          561.337 -9999 -99999.   ..C  0   5059-99
2008-10-02 20:15 9999-99-99 99:99          578.301 -9999 -99999.   ..C  0   5060-99
2008-10-09 20:09 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D.C  0    305-99
2008-10-09 20:09 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D.C  0    306-99
2008-10-16 20:10 9999-99-99 99:99          487.666 -9999 -99999.   ..C  0    621-99
2008-10-16 20:10 9999-99-99 99:99          436.150 -9999 -99999.   ..C  0    622-99
2008-10-23 20:17 9999-99-99 99:99          693.898 -9999 -99999.   ..C  0   1468-99
2008-10-23 20:17 9999-99-99 99:99          707.585 -9999 -99999.   ..C  0   4080-99
2008-10-30 20:24 9999-99-99 99:99          410.588 -9999 -99999.   ..C  0    799-99
2008-10-30 20:24 9999-99-99 99:99          383.356 -9999 -99999.   ..C  0    800-99
2008-11-06 20:20 9999-99-99 99:99          521.405 -9999 -99999.   P.C  0   2658-99
2008-11-06 20:20 9999-99-99 99:99          355.122 -9999 -99999.   P.C  0   3624-99
2008-11-13 20:20 9999-99-99 99:99          680.772 -9999 -99999.   ..C  0   2311-99
2008-11-13 20:20 9999-99-99 99:99          651.774 -9999 -99999.   ..C  0   2312-99
2008-11-20 19:57 9999-99-99 99:99          489.801 -9999 -99999.   ..C  0   2934-99
2008-11-20 19:57 9999-99-99 99:99          453.869 -9999 -99999.   ..C  0    447-99
2008-11-26 20:21 9999-99-99 99:99          440.131 -9999 -99999.   ...  0   1975-99
2008-11-26 20:21 9999-99-99 99:99          445.845 -9999 -99999.   ...  0   2784-99
2008-12-04 20:18 9999-99-99 99:99          672.743 -9999 -99999.   P.C  0   1641-99
2008-12-04 20:18 9999-99-99 99:99          477.485 -9999 -99999.   P.C  0   1642-99
2008-12-11 20:14 9999-99-99 99:99          395.699 -9999 -99999.   ..C  0   1827-99
2008-12-11 20:14 9999-99-99 99:99          404.262 -9999 -99999.   ..C  0   1828-99
2008-12-17 19:54 9999-99-99 99:99          738.905 -9999 -99999.   ...  0   3813-99
2008-12-17 19:54 9999-99-99 99:99          695.488 -9999 -99999.   ...  0   3814-99
2008-12-24 20:02 9999-99-99 99:99          783.881 -9999 -99999.   ...  0   6023-66
2008-12-24 20:02 9999-99-99 99:99          711.786 -9999 -99999.   ...  0   6024-66
2009-01-02 20:18 9999-99-99 99:99          680.909 -9999 -99999.   ..C  0   4315-99
2009-01-02 20:18 9999-99-99 99:99          663.656 -9999 -99999.   ..C  0   4316-99
2009-01-15 20:37 9999-99-99 99:99          752.497 -9999 -99999.   ..C  0    228-99
2009-01-15 20:37 9999-99-99 99:99          707.422 -9999 -99999.   ..C  0   3221-99
2009-01-22 20:12 9999-99-99 99:99          944.592 -9999 -99999.   ..C  0   2054-99
2009-01-22 20:12 9999-99-99 99:99          951.927 -9999 -99999.   ..C  0     26-99
2009-01-29 20:18 9999-99-99 99:99          434.510 -9999 -99999.   P.C  0   4931-99
2009-01-29 20:18 9999-99-99 99:99          260.905 -9999 -99999.   P.C  0   4932-99
2009-02-05 20:23 9999-99-99 99:99          282.218 -9999 -99999.   ..C  0   4573-99
2009-02-05 20:23 9999-99-99 99:99          211.971 -9999 -99999.   .XC  0   4574-99
2009-02-12 20:31 9999-99-99 99:99          610.223 -9999 -99999.   ..C  0    237-99
2009-02-12 20:31 9999-99-99 99:99          483.993 -9999 -99999.   ..C  0    238-99
2009-02-19 20:18 9999-99-99 99:99          667.117 -9999 -99999.   ..C  0   1000-99
2009-02-19 20:18 9999-99-99 99:99          645.023 -9999 -99999.   ..C  0    999-99
2009-02-26 20:18 9999-99-99 99:99         1020.308 -9999 -99999.   ..C  0   4321-99
2009-02-26 20:18 9999-99-99 99:99         1120.473 -9999 -99999.   ..C  0    456-99
2009-03-05 20:25 9999-99-99 99:99          932.268 -9999 -99999.   ..C  0   1411-99
2009-03-05 20:25 9999-99-99 99:99          938.793 -9999 -99999.   ..C  0   3844-99
2009-03-12 20:24 9999-99-99 99:99         1377.439 -9999 -99999.   .XC  0   5027-99
2009-03-12 20:24 9999-99-99 99:99         1413.757 -9999 -99999.   .XC  0   5028-99
2009-03-19 20:25 9999-99-99 99:99          442.665 -9999 -99999.   ..C  0   1977-99
2009-03-19 20:25 9999-99-99 99:99          427.222 -9999 -99999.   ..C  0   1978-99
2009-03-25 19:32 9999-99-99 99:99          934.695 -9999 -99999.   ..C  0   2293-99
2009-03-25 19:32 9999-99-99 99:99          915.950 -9999 -99999.   ..C  0   2383-99
2009-04-02 20:14 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2506-99
2009-04-02 20:14 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   4620-99
2009-04-09 20:12 9999-99-99 99:99         1192.854 -9999 -99999.   P.C  0   1337-99
2009-04-09 20:12 9999-99-99 99:99          885.835 -9999 -99999.   P.C  0     45-99
2009-04-16 20:20 9999-99-99 99:99          592.413 -9999 -99999.   ..C  0     39-99
2009-04-16 20:20 9999-99-99 99:99          603.445 -9999 -99999.   ..C  0     40-99
2009-04-16 20:26 9999-99-99 99:99          579.682 -9999 -99999.   ..C  0   1151-99
2009-04-16 20:26 9999-99-99 99:99          583.931 -9999 -99999.   ..C  0   1152-99
2009-04-23 20:20 9999-99-99 99:99          487.772 -9999 -99999.   ..C  0   1591-99
2009-04-23 20:20 9999-99-99 99:99          486.786 -9999 -99999.   ..C  0   2823-99
2009-04-30 20:24 9999-99-99 99:99          578.342 -9999 -99999.   P.C  0   3392-99
2009-04-30 20:24 9999-99-99 99:99          740.653 -9999 -99999.   P.C  0   5061-99
2009-05-07 20:21 9999-99-99 99:99          517.804 -9999 -99999.   ..C  0   2759-99
2009-05-07 20:21 9999-99-99 99:99          533.883 -9999 -99999.   ..C  0   2760-99
2009-05-14 20:19 9999-99-99 99:99          544.429 -9999 -99999.   ..C  0   3469-99
2009-05-14 20:19 9999-99-99 99:99          540.451 -9999 -99999.   ..C  0   3470-99
2009-05-21 20:18 9999-99-99 99:99          530.966 -9999 -99999.   ..C  0   1657-99
2009-05-21 20:18 9999-99-99 99:99          688.811 -9999 -99999.   ..C  0   1658-99
2009-05-28 20:18 9999-99-99 99:99          390.341 -9999 -99999.   ..C  0    599-99
2009-05-28 20:18 9999-99-99 99:99          378.703 -9999 -99999.   ..C  0    600-99
2009-06-03 19:52 9999-99-99 99:99          418.407 -9999 -99999.   ..C  0   6139-66
2009-06-03 19:52 9999-99-99 99:99          464.891 -9999 -99999.   ..C  0   6140-66
2009-06-11 20:47 9999-99-99 99:99          576.175 -9999 -99999.   ..C  0   1347-99
2009-06-11 20:47 9999-99-99 99:99          604.598 -9999 -99999.   ..C  0   1348-99
2009-06-17 19:57 9999-99-99 99:99          459.114 -9999 -99999.   ..C  0   2073-99
2009-06-17 19:57 9999-99-99 99:99          461.453 -9999 -99999.   ..C  0   2074-99
2009-06-24 19:57 9999-99-99 99:99          456.565 -9999 -99999.   ..C  0   5005-99
2009-06-24 19:57 9999-99-99 99:99          452.157 -9999 -99999.   ..C  0   5006-99
2009-07-02 20:21 9999-99-99 99:99          505.142 -9999 -99999.   ..C  0   2336-99
2009-07-02 20:21 9999-99-99 99:99          395.877 -9999 -99999.   ..C  0   4548-99
2009-07-09 20:20 9999-99-99 99:99          367.692 -9999 -99999.   ..C  0   4289-99
2009-07-09 20:20 9999-99-99 99:99          377.606 -9999 -99999.   ..C  0   4290-99
2009-07-16 20:12 9999-99-99 99:99          331.887 -9999 -99999.   ..C  0   3579-99
2009-07-16 20:12 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   3580-99
2009-07-21 20:06 9999-99-99 99:99          395.262 -9999 -99999.   ..C  0   1094-99
2009-07-21 20:06 9999-99-99 99:99          421.268 -9999 -99999.   ..C  0   4487-99
2009-07-30 20:26 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0    977-99
2009-07-30 20:26 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0    978-99
2009-08-06 20:25 9999-99-99 99:99          354.468 -9999 -99999.   ..C  0      2-99
2009-08-06 20:25 9999-99-99 99:99          404.277 -9999 -99999.   ..C  0   3496-99
2009-08-13 20:23 9999-99-99 99:99          301.521 -9999 -99999.   ..C  0   2413-99
2009-08-13 20:23 9999-99-99 99:99          228.454 -9999 -99999.   ..C  0   3974-99
2009-08-18 20:24 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   1866-99
2009-08-18 20:24 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   1879-99
2009-08-25 20:23 9999-99-99 99:99          337.416 -9999 -99999.   P..  0   1317-99
2009-08-25 20:23 9999-99-99 99:99          796.256 -9999 -99999.   P..  0   1327-99
2009-09-01 20:23 9999-99-99 99:99          425.232 -9999 -99999.   P.C  0   3447-99
2009-09-01 20:23 9999-99-99 99:99          315.741 -9999 -99999.   P.C  0   4613-99
2009-09-08 20:33 9999-99-99 99:99          355.047 -9999 -99999.   ..C  0   2685-99
2009-09-08 20:33 9999-99-99 99:99          354.216 -9999 -99999.   ..C  0   4643-99
2009-09-15 20:39 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   1707-99
2009-09-15 20:39 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   1708-99
2009-09-22 20:25 9999-99-99 99:99          321.905 -9999 -99999.   ..C  0    601-99
2009-09-22 20:25 9999-99-99 99:99          308.443 -9999 -99999.   ..C  0    602-99
2009-09-30 19:58 9999-99-99 99:99          443.953 -9999 -99999.   ..C  0   4127-99
2009-09-30 19:58 9999-99-99 99:99          425.283 -9999 -99999.   ..C  0   4128-99
2009-10-06 20:30 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0    159-99
2009-10-06 20:30 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0    160-99
2009-10-13 20:25 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   1321-99
2009-10-13 20:25 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0    264-99
2009-10-20 20:31 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   1410-99
2009-10-20 20:31 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   2979-99
2009-10-27 20:25 9999-99-99 99:99          366.914 -9999 -99999.   ..C  0   4845-99
2009-10-27 20:25 9999-99-99 99:99          364.541 -9999 -99999.   ..C  0   4846-99
2009-11-03 20:27 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   4825-99
2009-11-03 20:27 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   4826-99
2009-11-10 20:14 9999-99-99 99:99          513.043 -9999 -99999.   ...  0   4399-99
2009-11-10 20:14 9999-99-99 99:99          513.043 -9999 -99999.   ...  0   4643-99
2009-11-17 20:32 9999-99-99 99:99          460.447 -9999 -99999.   ...  0   1432-99
2009-11-17 20:32 9999-99-99 99:99          496.751 -9999 -99999.   ...  0   4334-99
2009-11-23 20:02 9999-99-99 99:99          678.466 -9999 -99999.   ...  0   6379-66
2009-11-23 20:02 9999-99-99 99:99          651.594 -9999 -99999.   ...  0   6917-66
2009-12-01 20:28 9999-99-99 99:99          571.545 -9999 -99999.   ..C  0   2305-99
2009-12-01 20:28 9999-99-99 99:99          614.520 -9999 -99999.   ..C  0   2306-99
2009-12-09 20:20 9999-99-99 99:99          594.572 -9999 -99999.   ..C  0   3303-99
2009-12-09 20:20 9999-99-99 99:99          588.925 -9999 -99999.   ..C  0   3304-99
2009-12-15 20:27 9999-99-99 99:99          517.895 -9999 -99999.   ..C  0   1958-99
2009-12-15 20:27 9999-99-99 99:99          498.634 -9999 -99999.   ..C  0   3567-99
2009-12-23 20:27 9999-99-99 99:99         1066.154 -9999 -99999.   ..C  0   1449-99
2009-12-23 20:27 9999-99-99 99:99         1032.494 -9999 -99999.   ..C  0   2629-99
2009-12-29 20:19 9999-99-99 99:99          608.324 -9999 -99999.   ..C  0   2763-99
2009-12-29 20:19 9999-99-99 99:99          590.986 -9999 -99999.   ..C  0   3258-99
2010-01-05 20:31 9999-99-99 99:99          560.060 -9999 -99999.   ..C  0   1328-99
2010-01-05 20:31 9999-99-99 99:99          553.561 -9999 -99999.   ..C  0   4005-99
2010-01-12 20:18 9999-99-99 99:99          520.423 -9999 -99999.   ..C  0   3863-99
2010-01-12 20:18 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   4116-99
2010-01-20 20:40 9999-99-99 99:99          664.447 -9999 -99999.   ..C  0   2239-99
2010-01-20 20:40 9999-99-99 99:99          649.540 -9999 -99999.   ..C  0   2240-99
2010-01-26 20:24 9999-99-99 99:99          485.953 -9999 -99999.   ..C  0   2013-99
2010-01-26 20:24 9999-99-99 99:99          459.465 -9999 -99999.   ..C  0   2014-99
2010-02-02 20:25 9999-99-99 99:99         1180.048 -9999 -99999.   ..C  0   3473-99
2010-02-02 20:25 9999-99-99 99:99         1172.615 -9999 -99999.   ..C  0   3474-99
2010-02-09 20:25 9999-99-99 99:99          978.500 -9999 -99999.   ..C  0   5105-99
2010-02-09 20:25 9999-99-99 99:99          979.064 -9999 -99999.   ..C  0   5106-99
2010-02-16 20:32 9999-99-99 99:99          546.816 -9999 -99999.   .XC  0   4197-99
2010-02-16 20:32 9999-99-99 99:99          531.634 -9999 -99999.   .XC  0   4198-99
2010-03-02 20:30 9999-99-99 99:99         1622.668 -9999 -99999.   ..C  0    335-99
2010-03-02 20:30 9999-99-99 99:99         1613.149 -9999 -99999.   ..C  0    336-99
2010-03-23 20:29 9999-99-99 99:99          993.712 -9999 -99999.   P.C  0   4505-99
2010-03-23 20:29 9999-99-99 99:99          829.805 -9999 -99999.   P.C  0   4506-99
2010-04-20 20:30 9999-99-99 99:99         1018.673 -9999 -99999.   P.C  0    155-99
2010-04-20 20:30 9999-99-99 99:99         1480.590 -9999 -99999.   P.C  0   3345-99
2010-04-28 19:58 9999-99-99 99:99          784.862 -9999 -99999.   ..C  0   4296-99
2010-04-28 19:58 9999-99-99 99:99          773.879 -9999 -99999.   ..C  0   4411-99
2010-05-18 20:24 9999-99-99 99:99          863.752 -9999 -99999.   ..C  0    441-99
2010-05-18 20:24 9999-99-99 99:99          840.665 -9999 -99999.   ..C  0    442-99
2010-06-08 20:39 9999-99-99 99:99          568.449 -9999 -99999.   ..C  0   1269-99
2010-06-08 20:39 9999-99-99 99:99          559.449 -9999 -99999.   ..C  0   1270-99
2010-06-15 20:38 9999-99-99 99:99          441.170 -9999 -99999.   ..C  0   4831-99
2010-06-15 20:38 9999-99-99 99:99          433.770 -9999 -99999.   ..C  0   4971-99
2010-06-29 20:53 9999-99-99 99:99          364.072 -9999 -99999.   ..C  0   3621-99
2010-06-29 20:53 9999-99-99 99:99          347.522 -9999 -99999.   ..C  0   3622-99
2010-07-13 20:38 9999-99-99 99:99          325.397 -9999 -99999.   ..C  0    809-99
2010-07-13 20:38 9999-99-99 99:99          310.949 -9999 -99999.   ..C  0    810-99
2010-07-20 20:33 9999-99-99 99:99          257.891 -9999 -99999.   ..C  0   4911-99
2010-07-20 20:33 9999-99-99 99:99          332.284 -9999 -99999.   ..C  0   5151-99
2010-07-27 20:41 9999-99-99 99:99          348.560 -9999 -99999.   ..C  0   2178-99
2010-07-27 20:41 9999-99-99 99:99          387.905 -9999 -99999.   ..C  0   2338-99
2010-09-07 20:36 9999-99-99 99:99          515.398 -9999 -99999.   ...  0   3211-99
2010-09-07 20:36 9999-99-99 99:99          488.454 -9999 -99999.   ...  0   3212-99
2010-09-21 20:38 9999-99-99 99:99          394.250 -9999 -99999.   ...  0   3604-99
2010-09-21 20:38 9999-99-99 99:99          332.375 -9999 -99999.   ...  0    570-99
2010-10-05 20:35 9999-99-99 99:99          423.215 -9999 -99999.   ..C  0   3187-99
2010-10-05 20:35 9999-99-99 99:99          379.877 -9999 -99999.   ..C  0   3188-99
2010-10-12 20:40 9999-99-99 99:99          568.696 -9999 -99999.   ..C  0   1233-99
2010-10-12 20:40 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   3141-99
2010-10-19 20:39 9999-99-99 99:99          370.954 -9999 -99999.   ..C  0   1148-99
2010-10-19 20:39 9999-99-99 99:99          419.822 -9999 -99999.   ..C  0   1681-99
2010-10-26 20:39 9999-99-99 99:99          535.567 -9999 -99999.   ..C  0   2787-99
2010-10-26 20:39 9999-99-99 99:99          546.465 -9999 -99999.   ..C  0   2788-99
2010-11-02 20:34 9999-99-99 99:99          647.400 -9999 -99999.   ..C  0   3361-99
2010-11-02 20:34 9999-99-99 99:99          655.262 -9999 -99999.   ..C  0   3362-99
2010-11-09 20:39 9999-99-99 99:99          654.318 -9999 -99999.   ..C  0   4499-99
2010-11-09 20:39 9999-99-99 99:99          655.400 -9999 -99999.   ..C  0   4500-99
2010-11-16 20:39 9999-99-99 99:99          515.073 -9999 -99999.   ..C  0   1118-99
2010-11-16 20:39 9999-99-99 99:99          473.058 -9999 -99999.   ..C  0   2394-99
2010-11-23 20:38 9999-99-99 99:99          587.796 -9999 -99999.   ..C  0   4725-99
2010-11-23 20:38 9999-99-99 99:99          575.555 -9999 -99999.   ..C  0   4770-99
2010-11-30 20:42 9999-99-99 99:99          688.568 -9999 -99999.   ..C  0   1851-99
2010-11-30 20:42 9999-99-99 99:99          699.412 -9999 -99999.   ..C  0   1852-99
2010-12-07 20:36 9999-99-99 99:99          733.343 -9999 -99999.   ..C  0   2565-99
2010-12-07 20:36 9999-99-99 99:99          710.808 -9999 -99999.   ..C  0    557-99
2010-12-14 20:40 9999-99-99 99:99          374.992 -9999 -99999.   ..C  0    779-99
2010-12-14 20:40 9999-99-99 99:99          368.166 -9999 -99999.   ..C  0    780-99
2010-12-21 20:32 9999-99-99 99:99          574.010 -9999 -99999.   ..C  0    311-99
2010-12-21 20:32 9999-99-99 99:99          599.658 -9999 -99999.   ..C  0   4135-99
2010-12-28 20:58 9999-99-99 99:99          444.236 -9999 -99999.   ..C  0   5387-99
2010-12-28 20:58 9999-99-99 99:99          466.111 -9999 -99999.   ..C  0   5388-99
2011-01-04 20:45 9999-99-99 99:99         1091.127 -9999 -99999.   ..C  0   2631-99
2011-01-04 20:45 9999-99-99 99:99         1217.093 -9999 -99999.   ..C  0   2632-99
2011-01-11 20:36 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1783-99
2011-01-11 20:36 9999-99-99 99:99          791.182 -9999 -99999.   ..C  0   1783-99
2011-01-11 20:36 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1784-99
2011-01-11 20:36 9999-99-99 99:99          793.043 -9999 -99999.   ..C  0   1784-99
2011-01-18 20:45 9999-99-99 99:99         1274.304 -9999 -99999.   ..C  0   2527-99
2011-01-18 20:45 9999-99-99 99:99         1266.615 -9999 -99999.   ..C  0   2528-99
2011-01-25 20:36 9999-99-99 99:99          730.353 -9999 -99999.   ..C  0   2281-99
2011-01-25 20:36 9999-99-99 99:99          755.283 -9999 -99999.   ..C  0   4875-99
2011-02-01 20:43 9999-99-99 99:99         1291.052 -9999 -99999.   ..C  0   3217-99
2011-02-01 20:43 9999-99-99 99:99         1304.698 -9999 -99999.   ..C  0   3218-99
2011-02-08 20:49 9999-99-99 99:99          757.024 -9999 -99999.   ..C  0   1469-99
2011-02-08 20:49 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   4661-99
2011-02-15 20:56 9999-99-99 99:99          648.288 -9999 -99999.   ..C  0   3065-99
2011-02-15 20:56 9999-99-99 99:99          640.897 -9999 -99999.   ..C  0   3066-99
2011-02-22 20:45 9999-99-99 99:99          697.060 -9999 -99999.   ..C  0   3757-99
2011-02-22 20:45 9999-99-99 99:99          695.485 -9999 -99999.   ..C  0   3758-99
2011-03-01 20:48 9999-99-99 99:99          737.113 -9999 -99999.   ...  0   1275-99
2011-03-01 20:48 9999-99-99 99:99          750.446 -9999 -99999.   ...  0    733-99
2011-03-05 20:46 9999-99-99 99:99          703.538 -9999 -99999.   ..C  0    237-99
2011-03-05 20:46 9999-99-99 99:99          691.324 -9999 -99999.   ..C  0   2691-99
2011-03-09 20:35 9999-99-99 99:99          470.516 -9999 -99999.   ...  0   4352-99
2011-03-09 20:35 9999-99-99 99:99          486.643 -9999 -99999.   ...  0    967-99
2011-03-15 20:40 9999-99-99 99:99          576.021 -9999 -99999.   ...  0   2336-99
2011-03-15 20:40 9999-99-99 99:99          617.852 -9999 -99999.   ...  0   4991-99
2011-03-22 20:46 9999-99-99 99:99          547.803 -9999 -99999.   ..C  0   2119-99
2011-03-22 20:46 9999-99-99 99:99          609.544 -9999 -99999.   ..C  0   2120-99
2011-03-29 20:38 9999-99-99 99:99         1040.392 -9999 -99999.   ..C  0   4037-99
2011-03-29 20:38 9999-99-99 99:99         1113.165 -9999 -99999.   ..C  0   4038-99
2011-04-12 20:40 9999-99-99 99:99          740.380 -9999 -99999.   ..C  0   1469-99
2011-04-12 20:40 9999-99-99 99:99          793.257 -9999 -99999.   ..C  0   1517-99
2011-04-19 20:39 9999-99-99 99:99          470.370 -9999 -99999.   ..C  0   4477-99
2011-04-19 20:39 9999-99-99 99:99          491.264 -9999 -99999.   ..C  0   4478-99
2011-04-26 20:49 9999-99-99 99:99          728.822 -9999 -99999.   ..C  0   1741-99
2011-04-26 20:49 9999-99-99 99:99          680.136 -9999 -99999.   ..C  0   1742-99
2011-05-03 20:32 9999-99-99 99:99          507.607 -9999 -99999.   ..C  0   4835-99
2011-05-03 20:32 9999-99-99 99:99          512.749 -9999 -99999.   ..C  0    831-99
2011-05-10 20:40 9999-99-99 99:99          366.670 -9999 -99999.   ..C  0   2749-99
2011-05-10 20:40 9999-99-99 99:99          368.893 -9999 -99999.   ..C  0    474-99
2011-05-17 20:32 9999-99-99 99:99          835.885 -9999 -99999.   ..C  0   4607-99
2011-05-17 20:32 9999-99-99 99:99          813.523 -9999 -99999.   ..C  0   4608-99
2011-05-24 20:50 9999-99-99 99:99          947.467 -9999 -99999.   ..C  0    315-99
2011-05-24 20:50 9999-99-99 99:99         1031.684 -9999 -99999.   ..C  0    316-99
2011-05-31 20:54 9999-99-99 99:99          425.762 -9999 -99999.   ...  0   1765-99
2011-05-31 20:54 9999-99-99 99:99          417.000 -9999 -99999.   ...  0   4105-99
2011-06-07 20:47 9999-99-99 99:99          437.283 -9999 -99999.   ..C  0   2287-99
2011-06-07 20:47 9999-99-99 99:99          430.834 -9999 -99999.   ..C  0   6301-66
2011-06-14 20:36 9999-99-99 99:99          427.988 -9999 -99999.   ..C  0   2037-99
2011-06-14 20:36 9999-99-99 99:99          430.936 -9999 -99999.   ..C  0   2038-99
2011-06-21 20:43 9999-99-99 99:99          497.324 -9999 -99999.   ..C  0   2909-99
2011-06-21 20:43 9999-99-99 99:99          505.109 -9999 -99999.   ..C  0   3567-99
2011-06-28 20:29 9999-99-99 99:99          641.450 -9999 -99999.   ..C  0   3635-99
2011-06-28 20:29 9999-99-99 99:99          687.257 -9999 -99999.   ..C  0   3636-99
2011-07-05 20:26 9999-99-99 99:99          590.078 -9999 -99999.   ..C  0   3140-99
2011-07-12 19:47 9999-99-99 99:99          374.760 -9999 -99999.   ..C  0    233-99
2011-07-12 19:47 9999-99-99 99:99          371.088 -9999 -99999.   ..C  0    234-99
2011-07-19 20:38 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   1067-99
2011-07-19 20:38 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   1068-99
2011-07-26 20:03 9999-99-99 99:99          360.392 -9999 -99999.   ..C  0   1426-99
2011-07-26 20:03 9999-99-99 99:99          401.559 -9999 -99999.   ..C  0   2749-99
2011-07-26 20:06 9999-99-99 99:99          316.996 -9999 -99999.   ..C  0   2984-99
2011-07-26 20:06 9999-99-99 99:99          314.374 -9999 -99999.   ..C  0   3743-99
2011-08-02 20:10 9999-99-99 99:99          362.430 -9999 -99999.   ..C  0   6761-66
2011-08-02 20:10 9999-99-99 99:99          357.183 -9999 -99999.   ..C  0   6762-66
2011-08-09 20:08 9999-99-99 99:99          296.847 -9999 -99999.   ..C  0   3962-99
2011-08-09 20:08 9999-99-99 99:99          290.025 -9999 -99999.   ..C  0   4699-99
2011-08-17 20:45 9999-99-99 99:99          332.942 -9999 -99999.   ..C  0   2554-99
2011-08-17 20:45 9999-99-99 99:99          334.864 -9999 -99999.   ..C  0    290-99
2011-08-23 20:33 9999-99-99 99:99          351.921 -9999 -99999.   ..C  0   3080-99
2011-08-23 20:33 9999-99-99 99:99          371.767 -9999 -99999.   ..C  0   4357-99
2011-08-30 20:14 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0    961-99
2011-08-30 20:14 9999-99-99 99:99          415.132 -9999 -99999.   ..C  0    962-99
2011-09-06 19:41 9999-99-99 99:99          549.304 -9999 -99999.   ..C  0   1047-99
2011-09-06 19:41 9999-99-99 99:99          543.131 -9999 -99999.   ..C  0   4823-99
2011-09-13 20:05 9999-99-99 99:99          354.936 -9999 -99999.   ..C  0   1497-99
2011-09-13 20:05 9999-99-99 99:99          365.675 -9999 -99999.   ..C  0   3184-99
2011-09-19 20:03 9999-99-99 99:99          368.978 -9999 -99999.   ..C  0   3065-99
2011-09-19 20:03 9999-99-99 99:99          351.950 -9999 -99999.   ..C  0   3066-99
2011-09-27 20:15 9999-99-99 99:99          536.655 -9999 -99999.   ..C  0   5111-99
2011-09-27 20:15 9999-99-99 99:99          563.339 -9999 -99999.   ..C  0   5112-99
2011-10-04 20:02 9999-99-99 99:99          411.920 -9999 -99999.   ..C  0   1729-99
2011-10-04 20:02 9999-99-99 99:99          416.186 -9999 -99999.   ..C  0   1730-99
2011-10-11 20:04 9999-99-99 99:99          646.600 -9999 -99999.   ..C  0   3119-99
2011-10-11 20:04 9999-99-99 99:99          593.225 -9999 -99999.   ..C  0   3120-99
