2012-05-09 03:10 2012-05-09 03:50            1.340 -9999 -99999. -9999  0 -99999999
2012-05-09 05:10 2012-05-09 05:50            1.365 -9999 -99999. -9999  0 -99999999
2012-05-09 07:10 2012-05-09 07:50            1.406 -9999 -99999. -9999  0 -99999999
2012-05-09 09:10 2012-05-09 09:50            1.200 -9999 -99999. -9999  0 -99999999
2012-05-09 11:10 2012-05-09 11:50            1.296 -9999 -99999. -9999  0 -99999999
2012-05-09 13:10 2012-05-09 13:50            1.258 -9999 -99999. -9999  0 -99999999
2012-05-09 15:10 2012-05-09 15:50            1.302 -9999 -99999. -9999  0 -99999999
2012-05-09 17:10 2012-05-09 17:50            1.258 -9999 -99999. -9999  0 -99999999
2012-05-09 19:10 2012-05-09 19:50            1.174 -9999 -99999. -9999  0 -99999999
2012-05-09 21:10 2012-05-09 21:50            1.178 -9999 -99999. -9999  0 -99999999
2012-05-09 23:10 2012-05-09 23:50            1.116 -9999 -99999. -9999  0 -99999999
2012-05-10 01:10 2012-05-10 01:50            1.122 -9999 -99999. -9999  0 -99999999
2012-05-10 03:10 2012-05-10 03:50            1.144 -9999 -99999. -9999  0 -99999999
2012-05-10 05:10 2012-05-10 05:50            1.121 -9999 -99999. -9999  0 -99999999
2012-05-10 07:10 2012-05-10 07:50            1.114 -9999 -99999. -9999  0 -99999999
2012-05-10 09:10 2012-05-10 09:50            1.152 -9999 -99999. -9999  0 -99999999
2012-05-10 11:10 2012-05-10 11:50            1.218 -9999 -99999. -9999  0 -99999999
2012-05-10 13:10 2012-05-10 13:50            1.131 -9999 -99999. -9999  0 -99999999
2012-05-10 15:10 2012-05-10 15:50            1.133 -9999 -99999. -9999  0 -99999999
2012-05-10 17:10 2012-05-10 17:50            1.131 -9999 -99999. -9999  0 -99999999
2012-05-10 19:10 2012-05-10 19:50            1.169 -9999 -99999. -9999  0 -99999999
2012-05-10 21:10 2012-05-10 21:50            1.108 -9999 -99999. -9999  0 -99999999
2012-05-10 23:10 2012-05-10 23:50            1.114 -9999 -99999. -9999  0 -99999999
2012-05-11 01:10 2012-05-11 01:50            1.103 -9999 -99999. -9999  0 -99999999
2012-05-11 03:10 2012-05-11 03:50            1.032 -9999 -99999. -9999  0 -99999999
2012-05-11 05:10 2012-05-11 05:50            1.049 -9999 -99999. -9999  0 -99999999
2012-05-11 07:10 2012-05-11 07:50            1.032 -9999 -99999. -9999  0 -99999999
2012-05-11 09:10 2012-05-11 09:50            1.036 -9999 -99999. -9999  0 -99999999
2012-05-11 11:10 2012-05-11 11:50            1.043 -9999 -99999. -9999  0 -99999999
2012-05-11 13:10 2012-05-11 13:50            1.103 -9999 -99999. -9999  0 -99999999
2012-05-11 15:10 2012-05-11 15:50            1.043 -9999 -99999. -9999  0 -99999999
2012-05-11 17:10 2012-05-11 17:50            1.039 -9999 -99999. -9999  0 -99999999
2012-05-11 19:10 2012-05-11 19:50            1.055 -9999 -99999. -9999  0 -99999999
2012-05-11 21:10 2012-05-11 21:50            1.004 -9999 -99999. -9999  0 -99999999
2012-05-11 23:10 2012-05-11 23:50            0.997 -9999 -99999. -9999  0 -99999999
2012-05-12 01:10 2012-05-12 01:50            1.026 -9999 -99999. -9999  0 -99999999
2012-05-12 03:10 2012-05-12 03:50            1.026 -9999 -99999. -9999  0 -99999999
2012-05-12 05:10 2012-05-12 05:50            1.087 -9999 -99999. -9999  0 -99999999
2012-05-12 07:10 2012-05-12 07:50            1.043 -9999 -99999. -9999  0 -99999999
2012-05-12 09:10 2012-05-12 09:50            1.672 -9999 -99999. -9999  0 -99999999
2012-05-12 11:10 2012-05-12 11:50            1.890 -9999 -99999. -9999  0 -99999999
2012-05-12 13:10 2012-05-12 13:50            1.858 -9999 -99999. -9999  0 -99999999
2012-05-12 15:10 2012-05-12 15:50            1.959 -9999 -99999. -9999  0 -99999999
2012-05-12 17:10 2012-05-12 17:50            1.689 -9999 -99999. -9999  0 -99999999
2012-05-12 19:10 2012-05-12 19:50            1.740 -9999 -99999. -9999  0 -99999999
2012-05-12 21:10 2012-05-12 21:50            1.795 -9999 -99999. -9999  0 -99999999
2012-05-12 23:10 2012-05-12 23:50            1.929 -9999 -99999. -9999  0 -99999999
2012-05-13 01:10 2012-05-13 01:50            1.946 -9999 -99999. -9999  0 -99999999
2012-05-13 03:10 2012-05-13 03:50            1.980 -9999 -99999. -9999  0 -99999999
2012-05-13 05:10 2012-05-13 05:50            1.952 -9999 -99999. -9999  0 -99999999
2012-05-13 07:10 2012-05-13 07:50            1.924 -9999 -99999. -9999  0 -99999999
2012-05-13 09:10 2012-05-13 09:50            1.775 -9999 -99999. -9999  0 -99999999
2012-05-13 11:10 2012-05-13 11:50            1.734 -9999 -99999. -9999  0 -99999999
2012-05-13 13:10 2012-05-13 13:50            1.699 -9999 -99999. -9999  0 -99999999
2012-05-13 15:10 2012-05-13 15:50            1.700 -9999 -99999. -9999  0 -99999999
2012-05-13 17:10 2012-05-13 17:50            1.672 -9999 -99999. -9999  0 -99999999
2012-05-13 19:10 2012-05-13 19:50            1.664 -9999 -99999. -9999  0 -99999999
2012-05-13 21:10 2012-05-13 21:50            1.661 -9999 -99999. -9999  0 -99999999
2012-05-13 23:10 2012-05-13 23:50            1.649 -9999 -99999. -9999  0 -99999999
2012-05-14 01:10 2012-05-14 01:50            1.657 -9999 -99999. -9999  0 -99999999
2012-05-14 03:10 2012-05-14 03:50            1.682 -9999 -99999. -9999  0 -99999999
2012-05-14 05:10 2012-05-14 05:50            1.687 -9999 -99999. -9999  0 -99999999
2012-05-14 07:10 2012-05-14 07:50            1.758 -9999 -99999. -9999  0 -99999999
2012-05-14 09:10 2012-05-14 09:50            1.783 -9999 -99999. -9999  0 -99999999
2012-05-14 11:10 2012-05-14 11:50            1.710 -9999 -99999. -9999  0 -99999999
2012-05-14 13:10 2012-05-14 13:50            1.628 -9999 -99999. -9999  0 -99999999
2012-05-14 15:10 2012-05-14 15:50            1.594 -9999 -99999. -9999  0 -99999999
2012-05-14 17:10 2012-05-14 17:50            1.576 -9999 -99999. -9999  0 -99999999
2012-05-14 19:10 2012-05-14 19:50            1.640 -9999 -99999. -9999  0 -99999999
2012-05-14 21:10 2012-05-14 21:50            1.624 -9999 -99999. -9999  0 -99999999
2012-05-14 23:10 2012-05-14 23:50            1.568 -9999 -99999. -9999  0 -99999999
2012-05-15 01:10 2012-05-15 01:50            1.576 -9999 -99999. -9999  0 -99999999
2012-05-15 03:10 2012-05-15 03:50            1.562 -9999 -99999. -9999  0 -99999999
2012-05-15 05:10 2012-05-15 05:50            1.453 -9999 -99999. -9999  0 -99999999
2012-05-15 07:10 2012-05-15 07:50            1.517 -9999 -99999. -9999  0 -99999999
2012-05-15 09:10 2012-05-15 09:50            1.598 -9999 -99999. -9999  0 -99999999
2012-05-15 11:10 2012-05-15 11:50            1.573 -9999 -99999. -9999  0 -99999999
2012-05-15 13:10 2012-05-15 13:50            1.544 -9999 -99999. -9999  0 -99999999
2012-05-15 15:10 2012-05-15 15:50            1.615 -9999 -99999. -9999  0 -99999999
2012-05-15 17:10 2012-05-15 17:50            1.514 -9999 -99999. -9999  0 -99999999
2012-05-15 19:10 2012-05-15 19:50            1.479 -9999 -99999. -9999  0 -99999999
2012-05-15 21:10 2012-05-15 21:50            1.536 -9999 -99999. -9999  0 -99999999
2012-05-15 23:10 2012-05-15 23:50            1.580 -9999 -99999. -9999  0 -99999999
2012-05-16 01:10 2012-05-16 01:50            1.612 -9999 -99999. -9999  0 -99999999
2012-05-16 03:10 2012-05-16 03:50            1.631 -9999 -99999. -9999  0 -99999999
2012-05-16 05:10 2012-05-16 05:50            1.597 -9999 -99999. -9999  0 -99999999
2012-05-16 07:10 2012-05-16 07:50            1.687 -9999 -99999. -9999  0 -99999999
2012-05-16 09:10 2012-05-16 09:50            1.664 -9999 -99999. -9999  0 -99999999
2012-05-16 11:10 2012-05-16 11:50            1.710 -9999 -99999. -9999  0 -99999999
2012-05-16 13:10 2012-05-16 13:50            1.717 -9999 -99999. -9999  0 -99999999
2012-05-16 15:10 2012-05-16 15:50            1.745 -9999 -99999. -9999  0 -99999999
2012-05-16 17:10 2012-05-16 17:50            1.720 -9999 -99999. -9999  0 -99999999
2012-05-16 19:10 2012-05-16 19:50            1.690 -9999 -99999. -9999  0 -99999999
2012-05-16 21:10 2012-05-16 21:50            1.620 -9999 -99999. -9999  0 -99999999
2012-05-16 23:10 2012-05-16 23:50            1.687 -9999 -99999. -9999  0 -99999999
2012-05-17 01:10 2012-05-17 01:50            1.703 -9999 -99999. -9999  0 -99999999
2012-05-17 03:10 2012-05-17 03:50            1.614 -9999 -99999. -9999  0 -99999999
2012-05-17 05:10 2012-05-17 05:50            1.669 -9999 -99999. -9999  0 -99999999
2012-05-17 07:10 2012-05-17 07:50            1.654 -9999 -99999. -9999  0 -99999999
2012-05-17 09:10 2012-05-17 09:50            1.693 -9999 -99999. -9999  0 -99999999
2012-05-17 11:10 2012-05-17 11:50            1.623 -9999 -99999. -9999  0 -99999999
2012-05-17 13:10 2012-05-17 13:50            1.642 -9999 -99999. -9999  0 -99999999
2012-05-17 15:10 2012-05-17 15:50            1.523 -9999 -99999. -9999  0 -99999999
2012-05-17 17:10 2012-05-17 17:50            1.481 -9999 -99999. -9999  0 -99999999
2012-05-17 19:10 2012-05-17 19:50            1.509 -9999 -99999. -9999  0 -99999999
2012-05-17 21:10 2012-05-17 21:50            1.458 -9999 -99999. -9999  0 -99999999
2012-05-17 23:10 2012-05-17 23:50            1.435 -9999 -99999. -9999  0 -99999999
2012-05-18 01:10 2012-05-18 01:50            1.428 -9999 -99999. -9999  0 -99999999
2012-05-18 03:10 2012-05-18 03:50            1.379 -9999 -99999. -9999  0 -99999999
2012-05-18 05:10 2012-05-18 05:50            1.443 -9999 -99999. -9999  0 -99999999
2012-05-18 07:10 2012-05-18 07:50            1.459 -9999 -99999. -9999  0 -99999999
2012-05-18 09:10 2012-05-18 09:50            1.532 -9999 -99999. -9999  0 -99999999
2012-05-18 11:10 2012-05-18 11:50            1.671 -9999 -99999. -9999  0 -99999999
2012-05-18 13:10 2012-05-18 13:50            1.425 -9999 -99999. -9999  0 -99999999
2012-05-18 15:10 2012-05-18 15:50            1.427 -9999 -99999. -9999  0 -99999999
2012-05-18 17:10 2012-05-18 17:50            1.295 -9999 -99999. -9999  0 -99999999
2012-05-18 19:10 2012-05-18 19:50            1.108 -9999 -99999. -9999  0 -99999999
2012-05-18 21:10 2012-05-18 21:50            1.143 -9999 -99999. -9999  0 -99999999
2012-05-18 23:10 2012-05-18 23:50            1.166 -9999 -99999. -9999  0 -99999999
2012-05-19 01:10 2012-05-19 01:50            1.237 -9999 -99999. -9999  0 -99999999
2012-05-19 03:10 2012-05-19 03:50            1.255 -9999 -99999. -9999  0 -99999999
2012-05-19 05:10 2012-05-19 05:50            1.337 -9999 -99999. -9999  0 -99999999
2012-05-19 07:10 2012-05-19 07:50            1.361 -9999 -99999. -9999  0 -99999999
2012-05-19 09:10 2012-05-19 09:50            1.390 -9999 -99999. -9999  0 -99999999
2012-05-19 11:10 2012-05-19 11:50            1.415 -9999 -99999. -9999  0 -99999999
2012-05-19 13:10 2012-05-19 13:50            1.386 -9999 -99999. -9999  0 -99999999
2012-05-19 15:10 2012-05-19 15:50            1.374 -9999 -99999. -9999  0 -99999999
2012-05-19 17:10 2012-05-19 17:50            1.242 -9999 -99999. -9999  0 -99999999
2012-05-19 19:10 2012-05-19 19:50            1.165 -9999 -99999. -9999  0 -99999999
2012-05-19 21:10 2012-05-19 21:50            1.120 -9999 -99999. -9999  0 -99999999
2012-05-19 23:10 2012-05-19 23:50            1.178 -9999 -99999. -9999  0 -99999999
2012-05-20 01:10 2012-05-20 01:50            1.286 -9999 -99999. -9999  0 -99999999
2012-05-20 03:10 2012-05-20 03:50            1.278 -9999 -99999. -9999  0 -99999999
2012-05-20 05:10 2012-05-20 05:50            1.191 -9999 -99999. -9999  0 -99999999
2012-05-20 07:10 2012-05-20 07:50            1.162 -9999 -99999. -9999  0 -99999999
2012-05-20 09:10 2012-05-20 09:50            1.160 -9999 -99999. -9999  0 -99999999
2012-05-20 11:10 2012-05-20 11:50            1.228 -9999 -99999. -9999  0 -99999999
2012-05-20 13:10 2012-05-20 13:50            1.139 -9999 -99999. -9999  0 -99999999
2012-05-20 15:10 2012-05-20 15:50            1.270 -9999 -99999. -9999  0 -99999999
2012-05-20 17:10 2012-05-20 17:50            1.254 -9999 -99999. -9999  0 -99999999
2012-05-20 19:10 2012-05-20 19:50            1.301 -9999 -99999. -9999  0 -99999999
2012-05-20 21:10 2012-05-20 21:50            1.339 -9999 -99999. -9999  0 -99999999
2012-05-20 23:10 2012-05-20 23:50            1.332 -9999 -99999. -9999  0 -99999999
2012-05-21 01:10 2012-05-21 01:50            1.258 -9999 -99999. -9999  0 -99999999
2012-05-21 03:10 2012-05-21 03:50            1.368 -9999 -99999. -9999  0 -99999999
2012-05-21 05:10 2012-05-21 05:50            1.225 -9999 -99999. -9999  0 -99999999
2012-05-21 07:10 2012-05-21 07:50            1.281 -9999 -99999. -9999  0 -99999999
2012-05-21 09:10 2012-05-21 09:50            1.300 -9999 -99999. -9999  0 -99999999
2012-05-21 11:10 2012-05-21 11:50            1.228 -9999 -99999. -9999  0 -99999999
2012-05-21 13:10 2012-05-21 13:50            1.253 -9999 -99999. -9999  0 -99999999
2012-05-21 15:10 2012-05-21 15:50            1.263 -9999 -99999. -9999  0 -99999999
2012-05-21 17:10 2012-05-21 17:50            1.254 -9999 -99999. -9999  0 -99999999
2012-05-21 19:10 2012-05-21 19:50            1.253 -9999 -99999. -9999  0 -99999999
2012-05-21 21:10 2012-05-21 21:50            1.279 -9999 -99999. -9999  0 -99999999
2012-05-21 23:10 2012-05-21 23:50            1.265 -9999 -99999. -9999  0 -99999999
2012-05-22 01:10 2012-05-22 01:50            1.318 -9999 -99999. -9999  0 -99999999
2012-05-22 03:10 2012-05-22 03:50            1.328 -9999 -99999. -9999  0 -99999999
2012-05-22 05:10 2012-05-22 05:50            1.319 -9999 -99999. -9999  0 -99999999
2012-05-22 07:10 2012-05-22 07:50            1.321 -9999 -99999. -9999  0 -99999999
2012-05-22 09:10 2012-05-22 09:50            1.305 -9999 -99999. -9999  0 -99999999
2012-05-22 11:10 2012-05-22 11:50            1.562 -9999 -99999. -9999  0 -99999999
2012-05-22 13:10 2012-05-22 13:50            1.433 -9999 -99999. -9999  0 -99999999
2012-05-22 15:10 2012-05-22 15:50            1.385 -9999 -99999. -9999  0 -99999999
2012-05-22 17:10 2012-05-22 17:50            1.356 -9999 -99999. -9999  0 -99999999
2012-05-22 19:10 2012-05-22 19:50            1.343 -9999 -99999. -9999  0 -99999999
2012-05-22 21:10 2012-05-22 21:50            1.340 -9999 -99999. -9999  0 -99999999
2012-05-22 23:10 2012-05-22 23:50            1.434 -9999 -99999. -9999  0 -99999999
2012-05-23 01:10 2012-05-23 01:50            1.440 -9999 -99999. -9999  0 -99999999
2012-05-23 03:10 2012-05-23 03:50            1.588 -9999 -99999. -9999  0 -99999999
2012-05-23 05:10 2012-05-23 05:50            1.580 -9999 -99999. -9999  0 -99999999
2012-05-23 07:10 2012-05-23 07:50            1.639 -9999 -99999. -9999  0 -99999999
2012-05-23 09:10 2012-05-23 09:50            1.838 -9999 -99999. -9999  0 -99999999
2012-05-23 11:10 2012-05-23 11:50            1.759 -9999 -99999. -9999  0 -99999999
2012-05-23 13:10 2012-05-23 13:50            1.677 -9999 -99999. -9999  0 -99999999
2012-05-23 15:10 2012-05-23 15:50            1.682 -9999 -99999. -9999  0 -99999999
2012-05-23 17:10 2012-05-23 17:50            1.671 -9999 -99999. -9999  0 -99999999
2012-05-23 19:10 2012-05-23 19:50            1.669 -9999 -99999. -9999  0 -99999999
2012-05-23 21:10 2012-05-23 21:50            1.570 -9999 -99999. -9999  0 -99999999
2012-05-23 23:10 2012-05-23 23:50            1.634 -9999 -99999. -9999  0 -99999999
2012-05-24 01:10 2012-05-24 01:50            1.689 -9999 -99999. -9999  0 -99999999
2012-05-24 03:10 2012-05-24 03:50            1.511 -9999 -99999. -9999  0 -99999999
2012-05-24 05:10 2012-05-24 05:50            1.567 -9999 -99999. -9999  0 -99999999
2012-05-24 07:10 2012-05-24 07:50            1.627 -9999 -99999. -9999  0 -99999999
2012-05-24 09:10 2012-05-24 09:50            1.674 -9999 -99999. -9999  0 -99999999
2012-05-24 11:10 2012-05-24 11:50            1.670 -9999 -99999. -9999  0 -99999999
2012-05-24 13:10 2012-05-24 13:50            1.553 -9999 -99999. -9999  0 -99999999
2012-05-24 15:10 2012-05-24 15:50            1.476 -9999 -99999. -9999  0 -99999999
2012-05-24 17:10 2012-05-24 17:50            1.469 -9999 -99999. -9999  0 -99999999
2012-05-24 19:10 2012-05-24 19:50            1.442 -9999 -99999. -9999  0 -99999999
2012-05-24 21:10 2012-05-24 21:50            1.336 -9999 -99999. -9999  0 -99999999
2012-05-24 23:10 2012-05-24 23:50            1.301 -9999 -99999. -9999  0 -99999999
2012-05-25 01:10 2012-05-25 01:50            1.317 -9999 -99999. -9999  0 -99999999
2012-05-25 03:10 2012-05-25 03:50            1.351 -9999 -99999. -9999  0 -99999999
2012-05-29 16:00 2012-05-29 16:40            1.234 -9999 -99999. -9999  0 -99999999
2012-05-29 18:00 2012-05-29 18:40            1.148 -9999 -99999. -9999  0 -99999999
2012-05-29 20:00 2012-05-29 20:40            1.107 -9999 -99999. -9999  0 -99999999
2012-05-29 22:00 2012-05-29 22:40            1.158 -9999 -99999. -9999  0 -99999999
2012-05-30 00:00 2012-05-30 00:40            1.093 -9999 -99999. -9999  0 -99999999
2012-05-30 02:00 2012-05-30 02:40            1.108 -9999 -99999. -9999  0 -99999999
2012-05-30 04:00 2012-05-30 04:40            1.101 -9999 -99999. -9999  0 -99999999
2012-05-30 06:00 2012-05-30 06:40            1.107 -9999 -99999. -9999  0 -99999999
2012-05-30 08:00 2012-05-30 08:40            1.093 -9999 -99999. -9999  0 -99999999
2012-05-31 10:10 2012-05-31 10:50            1.189 -9999 -99999. -9999  0 -99999999
2012-05-31 12:10 2012-05-31 12:50            1.172 -9999 -99999. -9999  0 -99999999
2012-05-31 14:10 2012-05-31 14:50            1.292 -9999 -99999. -9999  0 -99999999
2012-05-31 16:10 2012-05-31 16:50            1.181 -9999 -99999. -9999  0 -99999999
2012-05-31 18:10 2012-05-31 18:50            1.240 -9999 -99999. -9999  0 -99999999
2012-05-31 20:10 2012-05-31 20:50            1.239 -9999 -99999. -9999  0 -99999999
2012-05-31 22:10 2012-05-31 22:50            1.247 -9999 -99999. -9999  0 -99999999
2012-06-01 00:10 2012-06-01 00:50            1.209 -9999 -99999. -9999  0 -99999999
2012-06-01 02:10 2012-06-01 02:50            1.198 -9999 -99999. -9999  0 -99999999
2012-06-01 04:10 2012-06-01 04:50            1.201 -9999 -99999. -9999  0 -99999999
2012-06-01 06:10 2012-06-01 06:50            1.163 -9999 -99999. -9999  0 -99999999
2012-06-01 08:10 2012-06-01 08:50            1.166 -9999 -99999. -9999  0 -99999999
2012-06-01 10:10 2012-06-01 10:50            1.188 -9999 -99999. -9999  0 -99999999
2012-06-01 12:10 2012-06-01 12:50            1.174 -9999 -99999. -9999  0 -99999999
2012-06-01 14:10 2012-06-01 14:50            1.088 -9999 -99999. -9999  0 -99999999
2012-06-01 16:10 2012-06-01 16:50            1.048 -9999 -99999. -9999  0 -99999999
2012-06-01 18:10 2012-06-01 18:50            1.068 -9999 -99999. -9999  0 -99999999
2012-06-01 20:10 2012-06-01 20:50            1.077 -9999 -99999. -9999  0 -99999999
2012-06-01 22:10 2012-06-01 22:50            1.097 -9999 -99999. -9999  0 -99999999
2012-06-02 00:10 2012-06-02 00:50            1.092 -9999 -99999. -9999  0 -99999999
2012-06-02 02:10 2012-06-02 02:50            1.050 -9999 -99999. -9999  0 -99999999
2012-06-02 04:10 2012-06-02 04:50            1.061 -9999 -99999. -9999  0 -99999999
2012-06-02 06:10 2012-06-02 06:50            1.090 -9999 -99999. -9999  0 -99999999
2012-06-02 08:10 2012-06-02 08:50            1.132 -9999 -99999. -9999  0 -99999999
2012-06-02 10:10 2012-06-02 10:50            1.159 -9999 -99999. -9999  0 -99999999
2012-06-02 12:10 2012-06-02 12:50            1.119 -9999 -99999. -9999  0 -99999999
2012-06-02 14:10 2012-06-02 14:50            1.094 -9999 -99999. -9999  0 -99999999
2012-06-02 16:10 2012-06-02 16:50            1.085 -9999 -99999. -9999  0 -99999999
2012-06-02 18:10 2012-06-02 18:50            1.082 -9999 -99999. -9999  0 -99999999
2012-06-02 20:10 2012-06-02 20:50            1.090 -9999 -99999. -9999  0 -99999999
2012-06-02 22:10 2012-06-02 22:50            1.034 -9999 -99999. -9999  0 -99999999
2012-06-03 00:10 2012-06-03 00:50            1.026 -9999 -99999. -9999  0 -99999999
2012-06-03 02:10 2012-06-03 02:50            1.074 -9999 -99999. -9999  0 -99999999
2012-06-03 04:10 2012-06-03 04:50            1.058 -9999 -99999. -9999  0 -99999999
2012-06-03 06:10 2012-06-03 06:50            1.062 -9999 -99999. -9999  0 -99999999
2012-06-03 08:10 2012-06-03 08:50            1.134 -9999 -99999. -9999  0 -99999999
2012-06-03 10:10 2012-06-03 10:50            1.123 -9999 -99999. -9999  0 -99999999
2012-06-03 12:10 2012-06-03 12:50            1.099 -9999 -99999. -9999  0 -99999999
2012-06-03 14:10 2012-06-03 14:50            1.083 -9999 -99999. -9999  0 -99999999
2012-06-03 16:10 2012-06-03 16:50            1.010 -9999 -99999. -9999  0 -99999999
2012-06-03 18:10 2012-06-03 18:50            1.033 -9999 -99999. -9999  0 -99999999
2012-06-03 20:10 2012-06-03 20:50            1.015 -9999 -99999. -9999  0 -99999999
2012-06-03 22:10 2012-06-03 22:50            1.003 -9999 -99999. -9999  0 -99999999
2012-06-04 00:10 2012-06-04 00:50            0.994 -9999 -99999. -9999  0 -99999999
2012-06-04 02:10 2012-06-04 02:50            0.987 -9999 -99999. -9999  0 -99999999
2012-06-04 04:10 2012-06-04 04:50            0.988 -9999 -99999. -9999  0 -99999999
2012-06-04 06:10 2012-06-04 06:50            0.981 -9999 -99999. -9999  0 -99999999
2012-06-04 08:10 2012-06-04 08:50            0.979 -9999 -99999. -9999  0 -99999999
2012-06-04 10:10 2012-06-04 10:50            1.001 -9999 -99999. -9999  0 -99999999
2012-06-07 14:00 2012-06-07 14:40 -99999999999.999 -9999 -99999. -9999  0 -99999999
2012-06-07 16:00 2012-06-07 16:40 -99999999999.999 -9999 -99999. -9999  0 -99999999
2012-06-07 18:00 2012-06-07 18:40 -99999999999.999 -9999 -99999. -9999  0 -99999999
2012-06-07 20:00 2012-06-07 20:40            0.817 -9999 -99999. -9999  0 -99999999
2012-06-07 22:00 2012-06-07 22:40            0.816 -9999 -99999. -9999  0 -99999999
2012-06-08 00:00 2012-06-08 00:40            0.814 -9999 -99999. -9999  0 -99999999
2012-06-08 04:00 2012-06-08 04:40            0.896 -9999 -99999. -9999  0 -99999999
2012-06-08 06:00 2012-06-08 06:40            0.920 -9999 -99999. -9999  0 -99999999
2012-06-08 08:00 2012-06-08 08:40            0.919 -9999 -99999. -9999  0 -99999999
2012-06-08 10:00 2012-06-08 10:40            0.936 -9999 -99999. -9999  0 -99999999
2012-06-08 12:00 2012-06-08 12:40            0.982 -9999 -99999. -9999  0 -99999999
2012-06-08 14:00 2012-06-08 14:40            0.963 -9999 -99999. -9999  0 -99999999
2012-06-08 16:00 2012-06-08 16:40            0.966 -9999 -99999. -9999  0 -99999999
2012-06-08 18:00 2012-06-08 18:40            0.982 -9999 -99999. -9999  0 -99999999
2012-06-08 20:00 2012-06-08 20:40            0.990 -9999 -99999. -9999  0 -99999999
2012-06-08 22:00 2012-06-08 22:40            0.997 -9999 -99999. -9999  0 -99999999
2012-06-09 00:00 2012-06-09 00:40            1.005 -9999 -99999. -9999  0 -99999999
2012-06-09 02:00 2012-06-09 02:40            1.014 -9999 -99999. -9999  0 -99999999
2012-06-09 04:00 2012-06-09 04:40            1.031 -9999 -99999. -9999  0 -99999999
2012-06-09 06:00 2012-06-09 06:40            1.098 -9999 -99999. -9999  0 -99999999
2012-06-09 08:00 2012-06-09 08:40            1.027 -9999 -99999. -9999  0 -99999999
2012-06-09 10:00 2012-06-09 10:40            1.011 -9999 -99999. -9999  0 -99999999
2012-06-09 12:00 2012-06-09 12:40            1.021 -9999 -99999. -9999  0 -99999999
2012-06-09 14:00 2012-06-09 14:40            1.025 -9999 -99999. -9999  0 -99999999
2012-06-09 16:00 2012-06-09 16:40            1.035 -9999 -99999. -9999  0 -99999999
2012-06-09 18:00 2012-06-09 18:40            1.149 -9999 -99999. -9999  0 -99999999
2012-06-09 20:00 2012-06-09 20:40            1.093 -9999 -99999. -9999  0 -99999999
2012-06-09 22:00 2012-06-09 22:40            1.084 -9999 -99999. -9999  0 -99999999
2012-06-10 00:00 2012-06-10 00:40            1.098 -9999 -99999. -9999  0 -99999999
2012-06-10 02:00 2012-06-10 02:40            1.135 -9999 -99999. -9999  0 -99999999
2012-06-10 04:00 2012-06-10 04:40            1.119 -9999 -99999. -9999  0 -99999999
2012-06-10 06:00 2012-06-10 06:40            1.137 -9999 -99999. -9999  0 -99999999
2012-06-10 08:00 2012-06-10 08:40            1.137 -9999 -99999. -9999  0 -99999999
2012-06-10 10:00 2012-06-10 10:40            1.135 -9999 -99999. -9999  0 -99999999
2012-06-10 12:00 2012-06-10 12:40            1.167 -9999 -99999. -9999  0 -99999999
2012-06-10 14:00 2012-06-10 14:40            1.085 -9999 -99999. -9999  0 -99999999
2012-06-10 16:00 2012-06-10 16:40            1.074 -9999 -99999. -9999  0 -99999999
2012-06-10 18:00 2012-06-10 18:40            1.066 -9999 -99999. -9999  0 -99999999
2012-06-10 20:00 2012-06-10 20:40            1.056 -9999 -99999. -9999  0 -99999999
2012-06-10 22:00 2012-06-10 22:40            1.046 -9999 -99999. -9999  0 -99999999
2012-06-11 00:00 2012-06-11 00:40            1.048 -9999 -99999. -9999  0 -99999999
2012-06-11 02:00 2012-06-11 02:40            1.045 -9999 -99999. -9999  0 -99999999
2012-06-11 04:00 2012-06-11 04:40            1.009 -9999 -99999. -9999  0 -99999999
2012-06-11 06:00 2012-06-11 06:40            1.021 -9999 -99999. -9999  0 -99999999
2012-06-11 08:00 2012-06-11 08:40            1.027 -9999 -99999. -9999  0 -99999999
2012-06-11 10:00 2012-06-11 10:40            1.074 -9999 -99999. -9999  0 -99999999
2012-06-11 12:00 2012-06-11 12:40            0.980 -9999 -99999. -9999  0 -99999999
2012-06-11 14:00 2012-06-11 14:40            0.970 -9999 -99999. -9999  0 -99999999
2012-06-11 16:00 2012-06-11 16:40            0.978 -9999 -99999. -9999  0 -99999999
2012-06-11 18:00 2012-06-11 18:40            0.985 -9999 -99999. -9999  0 -99999999
2012-06-11 20:00 2012-06-11 20:40            0.981 -9999 -99999. -9999  0 -99999999
2012-06-11 22:00 2012-06-11 22:40            0.987 -9999 -99999. -9999  0 -99999999
2012-06-12 00:00 2012-06-12 00:40            0.972 -9999 -99999. -9999  0 -99999999
2012-06-12 02:00 2012-06-12 02:40            0.974 -9999 -99999. -9999  0 -99999999
2012-06-12 04:00 2012-06-12 04:40            1.031 -9999 -99999. -9999  0 -99999999
2012-06-12 06:00 2012-06-12 06:40            1.012 -9999 -99999. -9999  0 -99999999
2012-06-12 08:00 2012-06-12 08:40            0.992 -9999 -99999. -9999  0 -99999999
2012-06-12 10:00 2012-06-12 10:40            0.971 -9999 -99999. -9999  0 -99999999
2012-06-12 12:00 2012-06-12 12:40            0.977 -9999 -99999. -9999  0 -99999999
