2008-02-08 22:11 9999-99-99 99:99          109.814 -9999 -99999.   P.C  0   2194-99
2008-02-16 22:09 9999-99-99 99:99          173.714 -9999 -99999.   P..  0   2873-99
2008-02-16 22:09 9999-99-99 99:99          133.631 -9999 -99999.   P..  0   2874-99
2008-02-24 03:08 9999-99-99 99:99          106.429 -9999 -99999.   P..  0    163-99
2008-02-24 03:08 9999-99-99 99:99          210.643 -9999 -99999.   P..  0    164-99
2008-03-03 01:16 9999-99-99 99:99          128.725 -9999 -99999.   ..C  0     61-99
2008-03-03 01:16 9999-99-99 99:99          110.846 -9999 -99999.   ..C  0     62-99
2008-03-08 01:14 9999-99-99 99:99          108.774 -9999 -99999.   ...  0   1559-99
2008-03-08 01:14 9999-99-99 99:99          106.631 -9999 -99999.   ...  0   1560-99
2008-03-15 00:11 9999-99-99 99:99          115.667 -9999 -99999.   P..  0   1937-99
2008-03-15 00:11 9999-99-99 99:99          161.333 -9999 -99999.   P..  0   1938-99
2008-03-24 00:11 9999-99-99 99:99          146.179 -9999 -99999.   ...  0   1659-99
2008-03-24 00:11 9999-99-99 99:99          113.655 -9999 -99999.   ...  0   1660-99
2008-04-01 00:12 9999-99-99 99:99          146.487 -9999 -99999.   ..C  0   1293-99
2008-04-01 00:12 9999-99-99 99:99          138.092 -9999 -99999.   ..C  0   1294-99
2008-04-08 03:06 9999-99-99 99:99          212.452 -9999 -99999.   P..  0    315-99
2008-04-08 03:06 9999-99-99 99:99          152.036 -9999 -99999.   P..  0    316-99
2008-04-15 00:12 9999-99-99 99:99          253.571 -9999 -99999.   ...  0    341-99
2008-04-15 00:12 9999-99-99 99:99          175.500 -9999 -99999.   ...  0    342-99
2008-05-01 01:07 9999-99-99 99:99          298.048 -9999 -99999.   P..  0   3913-99
2008-05-01 01:07 9999-99-99 99:99          213.857 -9999 -99999.   P..  0   3914-99
2008-05-08 02:08 9999-99-99 99:99          223.774 -9999 -99999.   ...  0   1921-99
2008-05-08 02:08 9999-99-99 99:99          186.190 -9999 -99999.   ...  0   1922-99
2008-05-15 00:12 9999-99-99 99:99          213.188 -9999 -99999.   ..C  0   4701-99
2008-05-15 00:12 9999-99-99 99:99          215.637 -9999 -99999.   ..C  0   4702-99
2008-05-24 02:06 9999-99-99 99:99          266.750 -9999 -99999.   ...  0   3847-99
2008-05-24 02:06 9999-99-99 99:99          266.405 -9999 -99999.   ...  0   3848-99
2008-06-01 00:06 9999-99-99 99:99          228.624 -9999 -99999.   ..C  0   4049-99
2008-06-01 00:06 9999-99-99 99:99          248.156 -9999 -99999.   ..C  0   4050-99
2008-06-08 01:10 9999-99-99 99:99          256.563 -9999 -99999.   ..C  0   1329-99
2008-06-08 01:10 9999-99-99 99:99          218.264 -9999 -99999.   ..C  0   1330-99
2008-06-16 15:12 9999-99-99 99:99          436.440 -9999 -99999.   P.C  0    993-99
2008-06-16 15:12 9999-99-99 99:99          247.747 -9999 -99999.   P.C  0    994-99
2008-06-24 01:08 9999-99-99 99:99          226.804 -9999 -99999.   ..C  0   3841-99
2008-06-24 01:08 9999-99-99 99:99          262.707 -9999 -99999.   ..C  0   3842-99
2008-07-01 04:11 9999-99-99 99:99          270.582 -9999 -99999.   ..C  0   2521-99
2008-07-01 04:11 9999-99-99 99:99          276.400 -9999 -99999.   ..C  0   2522-99
2008-07-08 00:09 9999-99-99 99:99          349.881 -9999 -99999.   ...  0   4077-99
2008-07-08 00:09 9999-99-99 99:99          276.821 -9999 -99999.   ...  0   4078-99
2008-07-15 01:16 9999-99-99 99:99          362.345 -9999 -99999.   P..  0   2961-99
2008-07-15 01:16 9999-99-99 99:99          278.393 -9999 -99999.   P..  0   2962-99
2008-07-24 06:09 9999-99-99 99:99          292.131 -9999 -99999.   ...  0   4449-99
2008-07-24 06:09 9999-99-99 99:99          286.238 -9999 -99999.   ...  0   4450-99
2008-08-01 01:11 9999-99-99 99:99          402.262 -9999 -99999.   P..  0   1225-99
2008-08-01 01:11 9999-99-99 99:99          306.429 -9999 -99999.   P..  0   1226-99
2008-08-08 03:12 9999-99-99 99:99          304.690 -9999 -99999.   ...  0   3971-99
2008-08-08 03:12 9999-99-99 99:99          285.310 -9999 -99999.   ...  0   3972-99
2008-08-15 03:12 9999-99-99 99:99          341.845 -9999 -99999.   ...  0   4727-99
2008-08-15 03:12 9999-99-99 99:99          340.024 -9999 -99999.   ...  0   4728-99
2008-08-24 00:06 9999-99-99 99:99          303.595 -9999 -99999.   ...  0   4259-99
2008-08-24 00:06 9999-99-99 99:99          323.940 -9999 -99999.   ...  0   4260-99
2008-09-01 05:10 9999-99-99 99:99          330.893 -9999 -99999.   ...  0   1959-99
2008-09-01 05:10 9999-99-99 99:99          303.226 -9999 -99999.   ...  0   1960-99
2008-09-08 01:11 9999-99-99 99:99          318.854 -9999 -99999.   ..C  0   3663-99
2008-09-08 01:11 9999-99-99 99:99          326.031 -9999 -99999.   ..C  0   3664-99
2008-09-16 12:15 9999-99-99 99:99          319.024 -9999 -99999.   ...  0   1336-99
2008-09-16 12:15 9999-99-99 99:99          273.119 -9999 -99999.   ...  0   4555-99
2008-09-24 02:12 9999-99-99 99:99          321.655 -9999 -99999.   ...  0   4523-99
2008-09-24 02:12 9999-99-99 99:99          317.631 -9999 -99999.   ...  0   4524-99
2008-10-01 00:12 9999-99-99 99:99          363.060 -9999 -99999.   ...  0   3479-99
2008-10-01 00:12 9999-99-99 99:99          321.571 -9999 -99999.   ...  0   3480-99
2008-10-08 00:12 9999-99-99 99:99          491.286 -9999 -99999.   P..  0   4169-99
2008-10-08 00:12 9999-99-99 99:99          335.345 -9999 -99999.   P..  0   4170-99
2008-10-16 00:12 9999-99-99 99:99          275.560 -9999 -99999.   ...  0     71-99
2008-10-16 00:12 9999-99-99 99:99          276.179 -9999 -99999.   ...  0     72-99
2008-10-24 00:09 9999-99-99 99:99          320.083 -9999 -99999.   ...  0   1905-99
2008-10-24 00:09 9999-99-99 99:99          251.750 -9999 -99999.   ...  0   1906-99
2008-11-01 00:14 9999-99-99 99:99          268.405 -9999 -99999.   ...  0   4385-99
2008-11-01 00:14 9999-99-99 99:99          223.083 -9999 -99999.   ...  0   4386-99
2008-11-08 02:12 9999-99-99 99:99          228.446 -9999 -99999.   ..C  0   2019-99
2008-11-08 02:12 9999-99-99 99:99          207.370 -9999 -99999.   ..C  0   2020-99
2008-11-16 21:13 9999-99-99 99:99          228.668 -9999 -99999.   ..C  0   1353-99
2008-11-16 21:13 9999-99-99 99:99          240.809 -9999 -99999.   ..C  0   1354-99
2008-11-24 01:13 9999-99-99 99:99          153.465 -9999 -99999.   ..C  0   3193-99
2008-11-24 01:13 9999-99-99 99:99          168.722 -9999 -99999.   ..C  0   3194-99
2008-12-01 22:16 9999-99-99 99:99          183.000 -9999 -99999.   ..C  0   4011-99
2008-12-01 22:16 9999-99-99 99:99          176.647 -9999 -99999.   ..C  0   4012-99
2008-12-08 01:11 9999-99-99 99:99          145.554 -9999 -99999.   ..C  0    325-99
2008-12-08 01:11 9999-99-99 99:99          136.842 -9999 -99999.   ..C  0    326-99
2008-12-15 05:13 9999-99-99 99:99          134.705 -9999 -99999.   ..C  0   1305-99
2008-12-15 05:13 9999-99-99 99:99          125.488 -9999 -99999.   ..C  0   1306-99
2008-12-24 00:19 9999-99-99 99:99           88.086 -9999 -99999.   P.C  0    601-99
2008-12-24 00:19 9999-99-99 99:99           57.557 -9999 -99999.   P.C  0    602-99
2009-01-01 05:12 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   4507-99
2009-01-01 05:12 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   4508-99
2009-01-09 03:15 9999-99-99 99:99          126.434 -9999 -99999.   ..C  0   2085-99
2009-01-09 03:15 9999-99-99 99:99          114.501 -9999 -99999.   ..C  0   2086-99
2009-01-17 05:17 9999-99-99 99:99           86.973 -9999 -99999.   ..C  0   1499-99
2009-01-17 05:17 9999-99-99 99:99           78.721 -9999 -99999.   ..C  0   1500-99
2009-01-25 00:06 9999-99-99 99:99           99.233 -9999 -99999.   ..C  0    381-99
2009-01-25 00:06 9999-99-99 99:99          113.496 -9999 -99999.   ..C  0    382-99
2009-02-03 04:17 9999-99-99 99:99          115.878 -9999 -99999.   ...  0   1729-99
2009-02-03 04:17 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1730-99
2009-02-08 21:15 9999-99-99 99:99          126.565 -9999 -99999.   ...  0   1315-99
2009-02-08 21:15 9999-99-99 99:99          133.716 -9999 -99999.   ...  0   1316-99
2009-02-16 21:16 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   2033-99
2009-02-16 21:16 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   2034-99
2009-02-24 22:21 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   3745-99
2009-02-24 22:21 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   3746-99
2009-03-01 22:14 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   1259-99
2009-03-01 22:14 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   1260-99
2009-03-09 22:14 9999-99-99 99:99          333.879 -9999 -99999.   .XC  0    987-99
2009-03-09 22:14 9999-99-99 99:99          367.044 -9999 -99999.   .XC  0    988-99
2009-03-15 22:15 9999-99-99 99:99          260.335 -9999 -99999.   ..C  0   3621-99
2009-03-15 22:15 9999-99-99 99:99          265.666 -9999 -99999.   ..C  0   3622-99
2009-03-24 02:17 9999-99-99 99:99          161.329 -9999 -99999.   ...  0   2415-99
2009-03-24 02:17 9999-99-99 99:99          147.601 -9999 -99999.   ...  0   2416-99
2009-04-02 02:17 9999-99-99 99:99          163.626 -9999 -99999.   ...  0   4687-99
2009-04-02 02:17 9999-99-99 99:99          155.293 -9999 -99999.   ...  0   4688-99
2009-04-08 05:16 9999-99-99 99:99          188.427 -9999 -99999.   ..C  0    903-99
2009-04-08 05:16 9999-99-99 99:99          174.400 -9999 -99999.   ..C  0    904-99
2009-04-15 03:15 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   4129-99
2009-04-15 03:15 9999-99-99 99:99          164.947 -9999 -99999.   ..C  0   4130-99
2009-04-24 21:16 9999-99-99 99:99          181.612 -9999 -99999.   ..C  0   5025-99
2009-04-24 21:16 9999-99-99 99:99          174.166 -9999 -99999.   ..C  0   5026-99
2009-05-01 03:23 9999-99-99 99:99          198.333 -9999 -99999.   ..C  0    595-99
2009-05-01 03:23 9999-99-99 99:99          185.899 -9999 -99999.   ..C  0    596-99
2009-05-08 10:38 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2637-99
2009-05-08 10:38 9999-99-99 99:99          182.894 -9999 -99999.   ...  0   2638-99
2009-05-16 00:30 9999-99-99 99:99          202.477 -9999 -99999.   ...  0    645-99
2009-05-16 00:30 9999-99-99 99:99          206.858 -9999 -99999.   ...  0    646-99
2009-05-25 00:15 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   4923-99
2009-05-25 00:15 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   4924-99
2009-06-01 00:25 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0    773-99
2009-06-01 00:25 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0    774-99
2009-06-08 13:19 9999-99-99 99:99          229.995 -9999 -99999.   ..C  0   2325-99
2009-06-08 13:19 9999-99-99 99:99          223.908 -9999 -99999.   ..C  0   2326-99
2009-06-15 23:15 9999-99-99 99:99          229.808 -9999 -99999.   ..C  0   3459-99
2009-06-15 23:15 9999-99-99 99:99          219.202 -9999 -99999.   ..C  0   3460-99
2009-06-24 00:35 9999-99-99 99:99          241.598 -9999 -99999.   ..C  0   2075-99
2009-06-24 00:35 9999-99-99 99:99          232.286 -9999 -99999.   ..C  0   2076-99
2009-07-02 13:16 9999-99-99 99:99          250.660 -9999 -99999.   ..C  0   5019-99
2009-07-02 13:16 9999-99-99 99:99          241.981 -9999 -99999.   ..C  0   5020-99
2009-07-08 02:28 9999-99-99 99:99          250.041 -9999 -99999.   ..C  0   4137-99
2009-07-08 02:28 9999-99-99 99:99          239.683 -9999 -99999.   ..C  0   4138-99
2009-07-15 03:29 9999-99-99 99:99          262.932 -9999 -99999.   ..C  0   1861-99
2009-07-15 03:29 9999-99-99 99:99          302.980 -9999 -99999.   ..C  0   1862-99
2009-07-24 01:18 9999-99-99 99:99          265.433 -9999 -99999.   P.C  0   2495-99
2009-07-24 01:18 9999-99-99 99:99          440.450 -9999 -99999.   P.C  0   2496-99
2009-08-03 02:19 9999-99-99 99:99          330.582 -9999 -99999.   ..C  0   3605-99
2009-08-03 02:19 9999-99-99 99:99          258.302 -9999 -99999.   ..C  0   3606-99
2009-08-08 03:15 9999-99-99 99:99          307.005 -9999 -99999.   ...  0   5045-99
2009-08-15 02:20 9999-99-99 99:99          264.938 -9999 -99999.   ..C  0   3885-99
2009-08-15 02:20 9999-99-99 99:99          297.416 -9999 -99999.   ..C  0   3886-99
2009-08-24 23:22 9999-99-99 99:99          279.405 -9999 -99999.   ..C  0    105-99
2009-08-24 23:22 9999-99-99 99:99          310.386 -9999 -99999.   ..C  0    106-99
2009-09-01 12:15 9999-99-99 99:99          303.228 -9999 -99999.   ..C  0   3727-99
2009-09-01 12:15 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   3728-99
2009-09-08 02:19 9999-99-99 99:99          329.647 -9999 -99999.   ..C  0   3135-99
2009-09-08 02:19 9999-99-99 99:99          319.096 -9999 -99999.   ..C  0   3136-99
2009-09-15 01:18 9999-99-99 99:99          308.705 -9999 -99999.   ...  0   2359-99
2009-09-15 01:18 9999-99-99 99:99          320.000 -9999 -99999.   ...  0   2360-99
2009-09-24 01:30 9999-99-99 99:99          404.098 -9999 -99999.   ..C  0   4381-99
2009-09-24 01:30 9999-99-99 99:99          383.957 -9999 -99999.   ..C  0   4382-99
2009-10-01 22:17 9999-99-99 99:99          293.157 -9999 -99999.   ..C  0   3687-99
2009-10-01 22:17 9999-99-99 99:99          358.059 -9999 -99999.   ..C  0   3688-99
2009-10-08 01:23 9999-99-99 99:99          302.142 -9999 -99999.   ..C  0   3255-99
2009-10-08 01:23 9999-99-99 99:99          352.261 -9999 -99999.   ..C  0   3256-99
2009-10-15 21:22 9999-99-99 99:99          270.461 -9999 -99999.   ..C  0    357-99
2009-10-15 21:22 9999-99-99 99:99          269.582 -9999 -99999.   ..C  0    358-99
2009-10-24 01:25 9999-99-99 99:99          286.961 -9999 -99999.   ..C  0   1927-99
2009-10-24 01:25 9999-99-99 99:99          271.052 -9999 -99999.   ..C  0   1928-99
2009-11-01 03:15 9999-99-99 99:99          286.408 -9999 -99999.   ...  0   2713-99
2009-11-01 03:15 9999-99-99 99:99          248.333 -9999 -99999.   ...  0   2714-99
2009-11-08 22:18 9999-99-99 99:99          269.139 -9999 -99999.   ..C  0    939-99
2009-11-08 22:18 9999-99-99 99:99          208.781 -9999 -99999.   ..C  0    940-99
2009-11-09 01:55 9999-99-99 99:99          251.529 -9999 -99999.   ..C  0   3339-99
2009-11-09 01:55 9999-99-99 99:99          239.013 -9999 -99999.   ..C  0   3340-99
2009-11-15 21:25 9999-99-99 99:99          197.742 -9999 -99999.   ..C  0   1461-99
2009-11-15 21:25 9999-99-99 99:99          177.216 -9999 -99999.   ..C  0   1462-99
2009-12-01 21:20 9999-99-99 99:99          184.696 -9999 -99999.   ...  0   1231-99
2009-12-01 21:20 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1232-99
2009-12-08 03:30 9999-99-99 99:99          248.333 -9999 -99999.   ...  0   2001-99
2009-12-08 03:30 9999-99-99 99:99          178.637 -9999 -99999.   ...  0   2002-99
2009-12-15 23:07 9999-99-99 99:99          171.292 -9999 -99999.   ..C  0   2041-99
2009-12-15 23:07 9999-99-99 99:99          198.168 -9999 -99999.   ..C  0   2042-99
2009-12-24 00:28 9999-99-99 99:99          127.074 -9999 -99999.   P.C  0   1697-99
2009-12-24 00:28 9999-99-99 99:99          180.265 -9999 -99999.   P.C  0   1698-99
2010-01-02 03:17 9999-99-99 99:99          130.179 -9999 -99999.   ..C  0   2023-99
2010-01-02 03:17 9999-99-99 99:99          136.142 -9999 -99999.   ..C  0   2024-99
2010-01-08 03:22 9999-99-99 99:99          161.869 -9999 -99999.   ..C  0   4977-99
2010-01-08 03:22 9999-99-99 99:99          123.163 -9999 -99999.   ..C  0   4978-99
2010-01-15 01:15 9999-99-99 99:99          171.142 -9999 -99999.   ..C  0   3807-99
2010-01-15 01:15 9999-99-99 99:99          218.944 -9999 -99999.   ..C  0   3808-99
2010-01-24 03:22 9999-99-99 99:99          111.593 -9999 -99999.   ..C  0   3619-99
2010-01-24 03:22 9999-99-99 99:99          108.047 -9999 -99999.   ..C  0   3620-99
2010-02-01 04:21 9999-99-99 99:99          200.298 -9999 -99999.   ..C  0   3739-99
2010-02-01 04:21 9999-99-99 99:99          207.228 -9999 -99999.   ..C  0   3740-99
2010-02-08 01:52 9999-99-99 99:99          210.335 -9999 -99999.   ..C  0   2753-99
2010-02-08 01:52 9999-99-99 99:99          190.647 -9999 -99999.   ..C  0   2754-99
2010-02-15 03:15 9999-99-99 99:99          191.234 -9999 -99999.   ..C  0   3137-99
2010-02-15 03:15 9999-99-99 99:99          202.045 -9999 -99999.   ..C  0   3138-99
2010-02-25 05:34 9999-99-99 99:99          178.289 -9999 -99999.   P.C  0   4185-99
2010-02-25 05:34 9999-99-99 99:99          285.669 -9999 -99999.   P.C  0   4186-99
2010-03-01 01:14 9999-99-99 99:99          169.096 -9999 -99999.   ..C  0   3117-99
2010-03-01 01:14 9999-99-99 99:99          155.135 -9999 -99999.   ..C  0   3118-99
2010-03-09 09:34 9999-99-99 99:99          325.998 -9999 -99999.   .X.  0   4445-99
2010-03-09 09:34 9999-99-99 99:99          274.847 -9999 -99999.   ...  0   4446-99
2010-03-15 11:16 9999-99-99 99:99          271.091 -9999 -99999.   ...  0   2677-99
2010-03-15 11:16 9999-99-99 99:99          316.162 -9999 -99999.   .X.  0   2678-99
2010-03-24 01:35 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1517-99
2010-03-24 01:35 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1518-99
2010-04-01 03:14 9999-99-99 99:99          150.587 -9999 -99999.   ...  0   4095-99
2010-04-01 03:14 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   4095-99
2010-04-01 03:14 9999-99-99 99:99          141.174 -9999 -99999.   ...  0   4096-99
2010-04-01 03:14 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   4096-99
2010-04-08 03:36 9999-99-99 99:99          360.927 -9999 -99999.   .X.  0   1623-99
2010-04-08 03:36 9999-99-99 99:99          389.084 -9999 -99999.   .X.  0   1624-99
2010-04-16 22:19 9999-99-99 99:99          174.577 -9999 -99999.   ...  0   1911-99
2010-04-16 22:19 9999-99-99 99:99          169.049 -9999 -99999.   ...  0   1912-99
2010-04-25 00:47 9999-99-99 99:99          159.054 -9999 -99999.   ...  0   3387-99
2010-04-25 00:47 9999-99-99 99:99          153.984 -9999 -99999.   ...  0   3388-99
2010-05-01 01:17 9999-99-99 99:99          155.070 -9999 -99999.   ...  0   2649-99
2010-05-01 01:17 9999-99-99 99:99          151.379 -9999 -99999.   ...  0   2650-99
2010-05-08 07:19 9999-99-99 99:99          214.078 -9999 -99999.   ..C  0   1757-99
2010-05-08 07:19 9999-99-99 99:99          207.920 -9999 -99999.   ..C  0   1758-99
2010-05-15 05:14 9999-99-99 99:99          304.484 -9999 -99999.   .X.  0   4645-99
2010-05-15 05:14 9999-99-99 99:99          305.270 -9999 -99999.   .X.  0   4646-99
2010-05-24 21:25 9999-99-99 99:99          144.124 -9999 -99999.   ...  0   3761-99
2010-05-24 21:25 9999-99-99 99:99          146.341 -9999 -99999.   ...  0   3762-99
2010-06-01 23:14 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0    275-99
2010-06-01 23:14 9999-99-99 99:99          144.124 -9999 -99999.   ...  0    276-99
2010-06-08 03:42 9999-99-99 99:99          259.622 -9999 -99999.   ..C  0   2039-99
2010-06-08 03:42 9999-99-99 99:99          216.693 -9999 -99999.   ..C  0   2040-99
2010-06-24 02:56 9999-99-99 99:99          249.499 -9999 -99999.   ..C  0   2769-99
2010-06-24 02:56 9999-99-99 99:99          241.637 -9999 -99999.   ..C  0   2770-99
2010-07-02 02:19 9999-99-99 99:99          348.402 -9999 -99999.   .XC  0    573-99
2010-07-02 02:19 9999-99-99 99:99          344.149 -9999 -99999.   .XC  0    574-99
2010-07-08 22:15 9999-99-99 99:99          261.549 -9999 -99999.   ...  0   4031-99
2010-07-08 22:15 9999-99-99 99:99          255.763 -9999 -99999.   ...  0   4032-99
2010-07-15 02:13 9999-99-99 99:99          229.082 -9999 -99999.   ..C  0   2101-99
2010-07-15 02:13 9999-99-99 99:99          226.337 -9999 -99999.   ..C  0   2102-99
2010-07-24 03:41 9999-99-99 99:99          241.547 -9999 -99999.   ..C  0   3031-99
2010-07-24 03:41 9999-99-99 99:99          236.573 -9999 -99999.   ..C  0   3032-99
2010-08-01 23:13 9999-99-99 99:99          284.847 -9999 -99999.   ...  0   4239-99
2010-08-01 23:13 9999-99-99 99:99          293.861 -9999 -99999.   ...  0   4240-99
2010-08-08 23:16 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   4597-99
2010-08-08 23:16 9999-99-99 99:99          381.984 -9999 -99999.   .X.  0   4598-99
2010-08-15 23:17 9999-99-99 99:99          276.526 -9999 -99999.   ...  0   2499-99
2010-08-15 23:17 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2500-99
2010-08-24 02:07 9999-99-99 99:99          313.368 -9999 -99999.   ...  0   2375-99
2010-08-24 02:07 9999-99-99 99:99          326.045 -9999 -99999.   ...  0   2376-99
2010-09-01 04:14 9999-99-99 99:99          285.034 -9999 -99999.   ..C  0    959-99
2010-09-01 04:14 9999-99-99 99:99          279.526 -9999 -99999.   ..C  0    960-99
2010-09-08 04:58 9999-99-99 99:99          289.851 -9999 -99999.   ..C  0    367-99
2010-09-08 04:58 9999-99-99 99:99          288.201 -9999 -99999.   ..C  0    368-99
2010-09-15 02:12 9999-99-99 99:99          270.699 -9999 -99999.   ..C  0   5057-99
2010-09-15 02:12 9999-99-99 99:99          273.310 -9999 -99999.   ..C  0   5058-99
2010-09-24 22:58 9999-99-99 99:99          329.930 -9999 -99999.   ..C  0   1873-99
2010-09-24 22:58 9999-99-99 99:99          306.008 -9999 -99999.   ..C  0   1874-99
2010-10-01 00:14 9999-99-99 99:99          417.220 -9999 -99999.   .XC  0   6119-66
2010-10-01 00:14 9999-99-99 99:99          383.154 -9999 -99999.   ..C  0   6120-66
2010-10-08 21:12 9999-99-99 99:99          365.047 -9999 -99999.   ...  0   1839-99
2010-10-08 21:12 9999-99-99 99:99          351.784 -9999 -99999.   ...  0   1840-99
2010-10-15 03:12 9999-99-99 99:99          406.695 -9999 -99999.   ..C  0    141-99
2010-10-15 03:12 9999-99-99 99:99          375.107 -9999 -99999.   ..C  0    142-99
2010-10-24 20:47 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   4985-99
2010-10-24 20:47 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   4986-99
2010-11-01 06:12 9999-99-99 99:99          240.673 -9999 -99999.   ..C  0   2333-99
2010-11-01 06:12 9999-99-99 99:99          229.041 -9999 -99999.   ..C  0   2334-99
2010-11-08 02:05 9999-99-99 99:99          269.129 -9999 -99999.   ..C  0   4417-99
2010-11-08 02:05 9999-99-99 99:99          279.937 -9999 -99999.   ..C  0   4418-99
2010-11-15 02:11 9999-99-99 99:99 -99999999999.999 -9999 -99999.   C..  0   3537-99
2010-11-15 02:11 9999-99-99 99:99          336.245 -9999 -99999.   ..C  0   3537-99
2010-11-15 02:11 9999-99-99 99:99 -99999999999.999 -9999 -99999.   C..  0   3538-99
2010-11-15 02:11 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   3538-99
2010-11-24 00:37 9999-99-99 99:99          401.913 -9999 -99999.   .XC  0   4951-99
2010-11-24 00:37 9999-99-99 99:99          332.063 -9999 -99999.   ..C  0   4952-99
2010-12-01 21:13 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   4147-99
2010-12-01 21:13 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   4148-99
2010-12-08 01:49 9999-99-99 99:99          192.776 -9999 -99999.   ..C  0   2785-99
2010-12-08 01:49 9999-99-99 99:99          177.630 -9999 -99999.   .XC  0   2786-99
2010-12-15 20:10 9999-99-99 99:99          207.732 -9999 -99999.   ..C  0   4999-99
2010-12-15 20:10 9999-99-99 99:99          211.534 -9999 -99999.   ..C  0   5000-99
2010-12-24 01:04 9999-99-99 99:99          274.255 -9999 -99999.   ..C  0    257-99
2010-12-24 01:04 9999-99-99 99:99          292.354 -9999 -99999.   ..C  0    258-99
2011-01-01 01:10 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2407-99
2011-01-01 01:10 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2408-99
2011-01-08 01:45 9999-99-99 99:99          258.761 -9999 -99999.   ..C  0   4557-99
2011-01-08 01:45 9999-99-99 99:99          227.786 -9999 -99999.   ..C  0   4558-99
2011-01-15 05:08 9999-99-99 99:99          145.751 -9999 -99999.   ..C  0   4819-99
2011-01-15 05:08 9999-99-99 99:99          141.044 -9999 -99999.   ..C  0   4820-99
2011-01-23 22:01 9999-99-99 99:99          165.403 -9999 -99999.   ..C  0   5257-99
2011-01-23 22:01 9999-99-99 99:99          143.695 -9999 -99999.   ..C  0   5258-99
2011-02-01 00:10 9999-99-99 99:99          129.077 -9999 -99999.   ...  0   5263-99
2011-02-01 00:10 9999-99-99 99:99          157.297 -9999 -99999.   ...  0   5264-99
2011-02-08 20:06 9999-99-99 99:99          132.980 -9999 -99999.   ..C  0   5259-99
2011-02-08 20:06 9999-99-99 99:99          145.154 -9999 -99999.   ..C  0   5260-99
2011-02-16 00:11 9999-99-99 99:99          125.138 -9999 -99999.   ..C  0   1075-99
2011-02-16 00:11 9999-99-99 99:99          114.913 -9999 -99999.   ..C  0   1076-99
2011-02-24 00:37 9999-99-99 99:99          128.359 -9999 -99999.   ...  0   5031-99
2011-02-24 00:37 9999-99-99 99:99          115.533 -9999 -99999.   ...  0   5032-99
2011-03-03 20:10 9999-99-99 99:99          111.956 -9999 -99999.   ...  0   1255-99
2011-03-03 20:10 9999-99-99 99:99          114.308 -9999 -99999.   ...  0   1256-99
2011-03-11 19:44 9999-99-99 99:99          143.231 -9999 -99999.   ...  0   3135-99
2011-03-11 19:44 9999-99-99 99:99          161.407 -9999 -99999.   ...  0   3136-99
2011-03-17 20:11 9999-99-99 99:99          124.989 -9999 -99999.   ...  0   3885-99
2011-03-17 20:11 9999-99-99 99:99          124.566 -9999 -99999.   ...  0   3886-99
2011-03-24 21:01 9999-99-99 99:99          129.666 -9999 -99999.   ...  0   4047-99
2011-03-24 21:01 9999-99-99 99:99          162.717 -9999 -99999.   ...  0   4048-99
2011-04-01 01:10 9999-99-99 99:99          140.445 -9999 -99999.   ...  0   1539-99
2011-04-01 01:10 9999-99-99 99:99          130.846 -9999 -99999.   ...  0   1540-99
2011-04-10 00:46 9999-99-99 99:99          157.029 -9999 -99999.   ...  0    401-99
2011-04-10 00:46 9999-99-99 99:99          132.807 -9999 -99999.   ...  0    402-99
2011-04-15 02:13 9999-99-99 99:99          145.110 -9999 -99999.   ...  0   5007-99
