C01 TITLE: ethane event sampling data 
C02 FILE NAME: jfj646n00.empa.as.cn.ethane.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 18507
C05 HEADER LINES: 32
C06 DATA VERSION: 201311
C07 STATION NAME: Jungfraujoch 
C08 STATION CATEGORY: Global
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: Switzerland
C11 CONTRIBUTOR: Empa
C12 LATITUDE: 46.548
C13 LONGITUDE: 7.987
C14 ALTITUDE: 3580
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 4
C17 CONTACT POINT: corinne.hoerger@empa.ch stefan.reimann@empa.ch
C18 PARAMETER: ethane
C19 COVERING PERIOD: 2011-01-01 2014-12-17
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppt
C22 MEASUREMENT METHOD: GC-MS medusa
C23 SAMPLING TYPE: continuous
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: 
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:The data were submitted to WDCGG by ACTRIS Data Centre. 
C31
C32   DATE  TIME       DATE  TIME           ethane    ND      SD     F CS       REM
2011-01-01 00:04 2011-01-01 00:24 -99999999999999. -9999 -99999.   999  0 -99999999
2011-01-01 01:05 2011-01-01 01:25 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-23 01:57 2011-04-23 02:17 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-23 06:58 2011-04-23 07:18            2061. -9999 -99999.   000  0 -99999999
2011-04-23 07:57 2011-04-23 08:17            2075. -9999 -99999.   000  0 -99999999
2011-04-23 09:58 2011-04-23 10:18            2056. -9999 -99999.   000  0 -99999999
2011-04-23 10:57 2011-04-23 11:17            2082. -9999 -99999.   000  0 -99999999
2011-04-23 12:58 2011-04-23 13:18            1961. -9999 -99999.   000  0 -99999999
2011-04-23 13:57 2011-04-23 14:17            1957. -9999 -99999.   000  0 -99999999
2011-04-23 15:58 2011-04-23 16:18            1887. -9999 -99999.   000  0 -99999999
2011-04-23 16:57 2011-04-23 17:17 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-23 21:58 2011-04-23 22:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-23 22:57 2011-04-23 23:17            1890. -9999 -99999.   000  0 -99999999
2011-04-24 00:58 2011-04-24 01:18            1820. -9999 -99999.   000  0 -99999999
2011-04-24 01:57 2011-04-24 02:17            1598. -9999 -99999.   000  0 -99999999
2011-04-24 03:58 2011-04-24 04:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-24 04:57 2011-04-24 05:17            1583. -9999 -99999.   000  0 -99999999
2011-04-24 06:58 2011-04-24 07:18            1613. -9999 -99999.   000  0 -99999999
2011-04-24 07:57 2011-04-24 08:17            1645. -9999 -99999.   000  0 -99999999
2011-04-24 12:58 2011-04-24 13:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-24 13:57 2011-04-24 14:17 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-24 15:58 2011-04-24 16:18            1719. -9999 -99999.   000  0 -99999999
2011-04-24 16:57 2011-04-24 17:17            1765. -9999 -99999.   000  0 -99999999
2011-04-24 18:58 2011-04-24 19:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-24 19:57 2011-04-24 20:17            1733. -9999 -99999.   000  0 -99999999
2011-04-24 21:58 2011-04-24 22:18            1725. -9999 -99999.   000  0 -99999999
2011-04-24 22:57 2011-04-24 23:17 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-25 03:58 2011-04-25 04:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-25 04:57 2011-04-25 05:17            1658. -9999 -99999.   000  0 -99999999
2011-04-25 06:58 2011-04-25 07:18            1641. -9999 -99999.   000  0 -99999999
2011-04-25 07:57 2011-04-25 08:17            1641. -9999 -99999.   000  0 -99999999
2011-04-25 09:58 2011-04-25 10:18            1425. -9999 -99999.   000  0 -99999999
2011-04-25 10:57 2011-04-25 11:17            1544. -9999 -99999.   000  0 -99999999
2011-04-25 12:58 2011-04-25 13:18            1563. -9999 -99999.   000  0 -99999999
2011-04-25 13:57 2011-04-25 14:17 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-25 18:58 2011-04-25 19:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-25 19:57 2011-04-25 20:17            1457. -9999 -99999.   000  0 -99999999
2011-04-25 21:58 2011-04-25 22:18            1411. -9999 -99999.   000  0 -99999999
2011-04-25 22:57 2011-04-25 23:17 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-26 00:58 2011-04-26 01:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-26 01:57 2011-04-26 02:17            1658. -9999 -99999.   000  0 -99999999
2011-04-26 03:58 2011-04-26 04:18            1855. -9999 -99999.   000  0 -99999999
2011-04-26 04:57 2011-04-26 05:17 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-26 09:58 2011-04-26 10:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-26 10:57 2011-04-26 11:17 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-26 23:59 2011-04-27 00:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-27 00:58 2011-04-27 01:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-27 02:59 2011-04-27 03:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-27 03:58 2011-04-27 04:18            1921. -9999 -99999.   000  0 -99999999
2011-04-27 05:59 2011-04-27 06:18            1918. -9999 -99999.   000  0 -99999999
2011-04-27 06:58 2011-04-27 07:18            1875. -9999 -99999.   000  0 -99999999
2011-04-27 11:59 2011-04-27 12:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-27 12:58 2011-04-27 13:18            1900. -9999 -99999.   000  0 -99999999
2011-04-27 14:59 2011-04-27 15:18            1916. -9999 -99999.   000  0 -99999999
2011-04-27 15:58 2011-04-27 16:18            1955. -9999 -99999.   000  0 -99999999
2011-04-27 17:59 2011-04-27 18:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-27 18:58 2011-04-27 19:18            1921. -9999 -99999.   000  0 -99999999
2011-04-27 20:59 2011-04-27 21:18            1891. -9999 -99999.   000  0 -99999999
2011-04-27 21:58 2011-04-27 22:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-28 02:59 2011-04-28 03:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-28 03:58 2011-04-28 04:18            1914. -9999 -99999.   000  0 -99999999
2011-04-28 05:59 2011-04-28 06:18            1919. -9999 -99999.   000  0 -99999999
2011-04-28 06:58 2011-04-28 07:18            1932. -9999 -99999.   000  0 -99999999
2011-04-28 08:59 2011-04-28 09:18            1845. -9999 -99999.   000  0 -99999999
2011-04-28 09:58 2011-04-28 10:18            1910. -9999 -99999.   000  0 -99999999
2011-04-28 11:59 2011-04-28 12:18            1912. -9999 -99999.   000  0 -99999999
2011-04-28 12:58 2011-04-28 13:18            1820. -9999 -99999.   000  0 -99999999
2011-04-28 17:59 2011-04-28 18:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-28 18:58 2011-04-28 19:18            1924. -9999 -99999.   000  0 -99999999
2011-04-28 20:59 2011-04-28 21:18            1960. -9999 -99999.   000  0 -99999999
2011-04-28 21:58 2011-04-28 22:18            2025. -9999 -99999.   000  0 -99999999
2011-04-28 23:59 2011-04-29 00:18            1917. -9999 -99999.   000  0 -99999999
2011-04-29 00:58 2011-04-29 01:18            2015. -9999 -99999.   000  0 -99999999
2011-04-29 02:59 2011-04-29 03:18            2020. -9999 -99999.   000  0 -99999999
2011-04-29 03:58 2011-04-29 04:18            1868. -9999 -99999.   000  0 -99999999
2011-04-29 08:59 2011-04-29 09:18            2013. -9999 -99999.   000  0 -99999999
2011-04-29 09:58 2011-04-29 10:18            2094. -9999 -99999.   000  0 -99999999
2011-04-29 11:59 2011-04-29 12:18            2014. -9999 -99999.   000  0 -99999999
2011-04-29 12:58 2011-04-29 13:18            2045. -9999 -99999.   000  0 -99999999
2011-04-29 14:59 2011-04-29 15:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-29 15:58 2011-04-29 16:18            1973. -9999 -99999.   000  0 -99999999
2011-04-29 17:59 2011-04-29 18:18            2004. -9999 -99999.   000  0 -99999999
2011-04-29 18:58 2011-04-29 19:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-04-29 23:59 2011-04-30 00:18            2019. -9999 -99999.   000  0 -99999999
2011-04-30 00:58 2011-04-30 01:18            2126. -9999 -99999.   000  0 -99999999
2011-04-30 02:59 2011-04-30 03:18            2112. -9999 -99999.   000  0 -99999999
2011-04-30 03:58 2011-04-30 04:18            2142. -9999 -99999.   000  0 -99999999
2011-04-30 05:59 2011-04-30 06:18            2142. -9999 -99999.   000  0 -99999999
2011-04-30 06:58 2011-04-30 07:18            2190. -9999 -99999.   000  0 -99999999
2011-04-30 08:59 2011-04-30 09:18            2222. -9999 -99999.   000  0 -99999999
2011-04-30 09:58 2011-04-30 10:18            2093. -9999 -99999.   000  0 -99999999
2011-04-30 14:59 2011-04-30 15:18            2223. -9999 -99999.   000  0 -99999999
2011-04-30 15:58 2011-04-30 16:18            2364. -9999 -99999.   000  0 -99999999
2011-04-30 17:59 2011-04-30 18:18            2115. -9999 -99999.   000  0 -99999999
2011-04-30 18:58 2011-04-30 19:18            2143. -9999 -99999.   000  0 -99999999
2011-04-30 20:59 2011-04-30 21:18            1990. -9999 -99999.   000  0 -99999999
2011-04-30 21:58 2011-04-30 22:18            2064. -9999 -99999.   000  0 -99999999
2011-04-30 23:59 2011-05-01 00:18            2042. -9999 -99999.   000  0 -99999999
2011-05-01 00:58 2011-05-01 01:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-05-01 05:59 2011-05-01 06:18            1871. -9999 -99999.   000  0 -99999999
2011-05-01 06:58 2011-05-01 07:18            1902. -9999 -99999.   000  0 -99999999
2011-05-01 08:59 2011-05-01 09:18            1910. -9999 -99999.   000  0 -99999999
2011-05-01 09:58 2011-05-01 10:18            1948. -9999 -99999.   000  0 -99999999
2011-05-01 11:59 2011-05-01 12:18            1816. -9999 -99999.   000  0 -99999999
2011-05-01 12:58 2011-05-01 13:18            1873. -9999 -99999.   000  0 -99999999
2011-05-01 14:59 2011-05-01 15:18            1893. -9999 -99999.   000  0 -99999999
2011-05-01 15:58 2011-05-01 16:18            1823. -9999 -99999.   000  0 -99999999
2011-05-01 20:59 2011-05-01 21:18            1785. -9999 -99999.   000  0 -99999999
2011-05-01 21:58 2011-05-01 22:18            1851. -9999 -99999.   000  0 -99999999
2011-05-01 23:59 2011-05-02 00:18            1838. -9999 -99999.   000  0 -99999999
2011-05-02 00:58 2011-05-02 01:18            1816. -9999 -99999.   000  0 -99999999
2011-05-02 02:59 2011-05-02 03:18            1693. -9999 -99999.   000  0 -99999999
2011-05-02 03:58 2011-05-02 04:18            1760. -9999 -99999.   000  0 -99999999
2011-05-02 05:59 2011-05-02 06:18            1694. -9999 -99999.   000  0 -99999999
2011-05-02 06:58 2011-05-02 07:18            1650. -9999 -99999.   000  0 -99999999
2011-05-02 11:59 2011-05-02 12:18            1664. -9999 -99999.   000  0 -99999999
2011-05-02 12:58 2011-05-02 13:18            1736. -9999 -99999.   000  0 -99999999
2011-05-02 14:59 2011-05-02 15:18            1763. -9999 -99999.   000  0 -99999999
2011-05-02 15:58 2011-05-02 16:18            1680. -9999 -99999.   000  0 -99999999
2011-05-02 17:59 2011-05-02 18:18            1555. -9999 -99999.   000  0 -99999999
2011-05-02 18:58 2011-05-02 19:18            1630. -9999 -99999.   000  0 -99999999
2011-05-02 20:59 2011-05-02 21:18            1543. -9999 -99999.   000  0 -99999999
2011-05-02 21:58 2011-05-02 22:18            1601. -9999 -99999.   000  0 -99999999
2011-05-03 02:59 2011-05-03 03:18            1578. -9999 -99999.   000  0 -99999999
2011-05-03 03:58 2011-05-03 04:18 -99999999999999. -9999 -99999.   999  0 -99999999
2011-05-03 05:59 2011-05-03 06:18            1646. -9999 -99999.   000  0 -99999999
2011-05-03 06:58 2011-05-03 07:18            1714. -9999 -99999.   000  0 -99999999
2011-05-03 08:59 2011-05-03 09:18            1630. -9999 -99999.   000  0 -99999999
2011-05-03 11:28 2011-05-03 11:48            1822. -9999 -99999.   000  0 -99999999
2011-05-03 13:29 2011-05-03 13:48            1842. -9999 -99999.   000  0 -99999999
2011-05-03 14:28 2011-05-03 14:48 -99999999999999. -9999 -99999.   999  0 -99999999
2011-05-03 16:29 2011-05-03 16:48            1567. -9999 -99999.   000  0 -99999999
2011-05-03 17:28 2011-05-03 17:48            1477. -9999 -99999.   000  0 -99999999
2011-05-03 19:29 2011-05-03 19:48            1401. -9999 -99999.   000  0 -99999999
2011-05-03 20:28 2011-05-03 20:48            1452. -9999 -99999.   000  0 -99999999
2011-05-03 22:29 2011-05-03 22:48            1546. -9999 -99999.   000  0 -99999999
2011-05-03 23:28 2011-05-03 23:48            1628. -9999 -99999.   000  0 -99999999
2011-05-04 01:29 2011-05-04 01:48            1742. -9999 -99999.   000  0 -99999999
2011-05-04 02:28 2011-05-04 02:48            1886. -9999 -99999.   000  0 -99999999
2011-05-04 04:29 2011-05-04 04:48            1813. -9999 -99999.   000  0 -99999999
2011-05-04 05:28 2011-05-04 05:48            1908. -9999 -99999.   000  0 -99999999
2011-05-04 07:29 2011-05-04 07:48            1801. -9999 -99999.   000  0 -99999999
2011-05-04 08:28 2011-05-04 08:48            1715. -9999 -99999.   000  0 -99999999
2011-05-04 10:29 2011-05-04 10:48            1679. -9999 -99999.   000  0 -99999999
2011-05-04 11:28 2011-05-04 11:48            1666. -9999 -99999.   000  0 -99999999
2011-05-04 13:29 2011-05-04 13:48            1644. -9999 -99999.   000  0 -99999999
2011-05-04 14:28 2011-05-04 14:48            1680. -9999 -99999.   000  0 -99999999
2011-05-04 16:29 2011-05-04 16:48            1642. -9999 -99999.   000  0 -99999999
2011-05-04 17:28 2011-05-04 17:48            1595. -9999 -99999.   000  0 -99999999
2011-05-04 19:29 2011-05-04 19:48            1496. -9999 -99999.   000  0 -99999999
2011-05-04 20:28 2011-05-04 20:48            1460. -9999 -99999.   000  0 -99999999
2011-05-04 22:29 2011-05-04 22:48            1530. -9999 -99999.   000  0 -99999999
2011-05-04 23:28 2011-05-04 23:48            1506. -9999 -99999.   000  0 -99999999
2011-05-05 01:29 2011-05-05 01:48            1972. -9999 -99999.   000  0 -99999999
2011-05-05 02:28 2011-05-05 02:48            1951. -9999 -99999.   000  0 -99999999
2011-05-05 04:29 2011-05-05 04:48            1729. -9999 -99999.   000  0 -99999999
2011-05-05 05:28 2011-05-05 05:48            1664. -9999 -99999.   000  0 -99999999
2011-05-05 07:30 2011-05-05 07:50            1604. -9999 -99999.   000  0 -99999999
2011-05-05 08:28 2011-05-05 08:48            1650. -9999 -99999.   000  0 -99999999
2011-05-05 10:30 2011-05-05 10:50            1411. -9999 -99999.   000  0 -99999999
2011-05-05 11:28 2011-05-05 11:48            1468. -9999 -99999.   000  0 -99999999
2011-05-05 13:30 2011-05-05 13:50            1493. -9999 -99999.   000  0 -99999999
2011-05-05 14:28 2011-05-05 14:48            1542. -9999 -99999.   000  0 -99999999
2011-05-05 16:30 2011-05-05 16:50            1529. -9999 -99999.   000  0 -99999999
2011-05-05 17:28 2011-05-05 17:48            1525. -9999 -99999.   000  0 -99999999
2011-05-05 19:30 2011-05-05 19:50            1491. -9999 -99999.   000  0 -99999999
2011-05-05 20:28 2011-05-05 20:48            1545. -9999 -99999.   000  0 -99999999
2011-05-05 22:30 2011-05-05 22:50            1491. -9999 -99999.   000  0 -99999999
2011-05-05 23:28 2011-05-05 23:48            1532. -9999 -99999.   000  0 -99999999
2011-05-06 01:30 2011-05-06 01:50            1554. -9999 -99999.   000  0 -99999999
2011-05-06 02:28 2011-05-06 02:48            1598. -9999 -99999.   000  0 -99999999
2011-05-06 04:30 2011-05-06 04:50            1582. -9999 -99999.   000  0 -99999999
2011-05-06 05:28 2011-05-06 05:48            1653. -9999 -99999.   000  0 -99999999
2011-05-06 07:30 2011-05-06 07:50            1791. -9999 -99999.   000  0 -99999999
2011-05-06 08:28 2011-05-06 08:48            1671. -9999 -99999.   000  0 -99999999
2011-05-06 10:30 2011-05-06 10:50            1615. -9999 -99999.   000  0 -99999999
2011-05-06 11:28 2011-05-06 11:48            1625. -9999 -99999.   000  0 -99999999
2011-05-06 13:30 2011-05-06 13:50            1637. -9999 -99999.   000  0 -99999999
2011-05-06 14:28 2011-05-06 14:48            1660. -9999 -99999.   000  0 -99999999
2011-05-06 16:30 2011-05-06 16:50            1675. -9999 -99999.   000  0 -99999999
2011-05-06 17:28 2011-05-06 17:48            1714. -9999 -99999.   000  0 -99999999
2011-05-06 19:30 2011-05-06 19:50            1843. -9999 -99999.   000  0 -99999999
2011-05-06 20:28 2011-05-06 20:48            1913. -9999 -99999.   000  0 -99999999
2011-05-06 22:30 2011-05-06 22:50            2026. -9999 -99999.   000  0 -99999999
2011-05-06 23:28 2011-05-06 23:48            2011. -9999 -99999.   000  0 -99999999
2011-05-07 01:30 2011-05-07 01:50            1939. -9999 -99999.   000  0 -99999999
2011-05-07 02:28 2011-05-07 02:48            2011. -9999 -99999.   000  0 -99999999
2011-05-07 04:30 2011-05-07 04:50            2081. -9999 -99999.   000  0 -99999999
2011-05-07 05:28 2011-05-07 05:48            1966. -9999 -99999.   000  0 -99999999
2011-05-07 07:30 2011-05-07 07:50            1694. -9999 -99999.   000  0 -99999999
2011-05-07 08:28 2011-05-07 08:48            1643. -9999 -99999.   000  0 -99999999
2011-05-07 10:30 2011-05-07 10:50            1226. -9999 -99999.   000  0 -99999999
2011-05-07 11:28 2011-05-07 11:48            1284. -9999 -99999.   000  0 -99999999
2011-05-07 13:30 2011-05-07 13:50            1485. -9999 -99999.   000  0 -99999999
2011-05-07 14:28 2011-05-07 14:48            1501. -9999 -99999.   000  0 -99999999
2011-05-07 20:28 2011-05-07 20:48 -99999999999999. -9999 -99999.   999  0 -99999999
2011-05-07 21:29 2011-05-07 21:49 -99999999999999. -9999 -99999.   999  0 -99999999
2011-05-07 23:28 2011-05-07 23:48            1158. -9999 -99999.   000  0 -99999999
2011-05-08 00:29 2011-05-08 00:49            1190. -9999 -99999.   000  0 -99999999
2011-05-08 02:28 2011-05-08 02:48            1326. -9999 -99999.   000  0 -99999999
2011-05-08 03:29 2011-05-08 03:49            1179. -9999 -99999.   000  0 -99999999
2011-05-08 05:28 2011-05-08 05:48            1214. -9999 -99999.   000  0 -99999999
2011-05-08 06:29 2011-05-08 06:49            1265. -9999 -99999.   000  0 -99999999
2011-05-08 08:28 2011-05-08 08:48            1331. -9999 -99999.   000  0 -99999999
2011-05-08 09:29 2011-05-08 09:49            1386. -9999 -99999.   000  0 -99999999
2011-05-08 11:28 2011-05-08 11:48            1378. -9999 -99999.   000  0 -99999999
2011-05-08 12:29 2011-05-08 12:49            1369. -9999 -99999.   000  0 -99999999
2011-05-08 14:28 2011-05-08 14:48            1310. -9999 -99999.   000  0 -99999999
2011-05-08 15:29 2011-05-08 15:49            1318. -9999 -99999.   000  0 -99999999
2011-05-08 17:28 2011-05-08 17:48            1256. -9999 -99999.   000  0 -99999999
2011-05-08 18:29 2011-05-08 18:49            1140. -9999 -99999.   000  0 -99999999
2011-05-08 20:28 2011-05-08 20:48            1056. -9999 -99999.   000  0 -99999999
2011-05-08 21:29 2011-05-08 21:49            1365. -9999 -99999.   000  0 -99999999
2011-05-08 23:28 2011-05-08 23:48            1072. -9999 -99999.   000  0 -99999999
2011-05-09 00:29 2011-05-09 00:49            1178. -9999 -99999.   000  0 -99999999
2011-05-09 02:28 2011-05-09 02:48            1113. -9999 -99999.   000  0 -99999999
2011-05-09 03:29 2011-05-09 03:49            1231. -9999 -99999.   000  0 -99999999
2011-05-09 05:28 2011-05-09 05:48            1238. -9999 -99999.   000  0 -99999999
2011-05-09 06:29 2011-05-09 06:49            1303. -9999 -99999.   000  0 -99999999
2011-05-09 08:28 2011-05-09 08:48            1533. -9999 -99999.   000  0 -99999999
2011-05-09 09:29 2011-05-09 09:49            1723. -9999 -99999.   000  0 -99999999
2011-05-09 11:28 2011-05-09 11:48 -99999999999999. -9999 -99999.   999  0 -99999999
2011-05-09 12:29 2011-05-09 12:49            1415. -9999 -99999.   000  0 -99999999
2011-05-09 14:28 2011-05-09 14:48            1429. -9999 -99999.   000  0 -99999999
2011-05-09 15:29 2011-05-09 15:49 -99999999999999. -9999 -99999.   999  0 -99999999
2011-05-09 17:28 2011-05-09 17:48            1512. -9999 -99999.   000  0 -99999999
2011-05-09 18:29 2011-05-09 18:49            1565. -9999 -99999.   000  0 -99999999
2011-05-09 20:28 2011-05-09 20:48            1701. -9999 -99999.   000  0 -99999999
2011-05-09 21:29 2011-05-09 21:49            1696. -9999 -99999.   000  0 -99999999
2011-05-09 23:28 2011-05-09 23:48            1612. -9999 -99999.   000  0 -99999999
2011-05-10 00:29 2011-05-10 00:49            1453. -9999 -99999.   000  0 -99999999
2011-05-10 02:28 2011-05-10 02:48            1287. -9999 -99999.   000  0 -99999999
2011-05-10 03:29 2011-05-10 03:49            1255. -9999 -99999.   000  0 -99999999
2011-05-10 05:28 2011-05-10 05:48            1529. -9999 -99999.   000  0 -99999999
2011-05-10 06:29 2011-05-10 06:49            1472. -9999 -99999.   000  0 -99999999
2011-05-10 08:28 2011-05-10 08:48            1501. -9999 -99999.   000  0 -99999999
2011-05-10 09:29 2011-05-10 09:49            1455. -9999 -99999.   000  0 -99999999
2011-05-10 11:28 2011-05-10 11:48            1503. -9999 -99999.   000  0 -99999999
2011-05-10 12:29 2011-05-10 12:49            1441. -9999 -99999.   000  0 -99999999
2011-05-10 14:28 2011-05-10 14:48            1527. -9999 -99999.   000  0 -99999999
2011-05-10 15:29 2011-05-10 15:49            1593. -9999 -99999.   000  0 -99999999
2011-05-10 17:28 2011-05-10 17:48            1546. -9999 -99999.   000  0 -99999999
2011-05-10 18:29 2011-05-10 18:49            1574. -9999 -99999.   000  0 -99999999
2011-05-10 20:28 2011-05-10 20:48            1487. -9999 -99999.   000  0 -99999999
2011-05-10 21:29 2011-05-10 21:49            1471. -9999 -99999.   000  0 -99999999
2011-05-10 23:28 2011-05-10 23:48            1385. -9999 -99999.   000  0 -99999999
2011-05-11 00:29 2011-05-11 00:49            1455. -9999 -99999.   000  0 -99999999
2011-05-11 02:28 2011-05-11 02:48            1468. -9999 -99999.   000  0 -99999999
2011-05-11 03:29 2011-05-11 03:49            1529. -9999 -99999.   000  0 -99999999
2011-05-11 16:30 2011-05-11 16:50 -99999999999999. -9999 -99999.   999  0 -99999999
2011-05-11 17:28 2011-05-11 17:48 -99999999999999. -9999 -99999.   999  0 -99999999
2011-05-11 19:30 2011-05-11 19:50            1281. -9999 -99999.   000  0 -99999999
2011-05-11 20:28 2011-05-11 20:48            1309. -9999 -99999.   000  0 -99999999
2011-05-11 22:30 2011-05-11 22:50            1243. -9999 -99999.   000  0 -99999999
2011-05-11 23:28 2011-05-11 23:48            1257. -9999 -99999.   000  0 -99999999
2011-05-12 01:30 2011-05-12 01:50            1259. -9999 -99999.   000  0 -99999999
2011-05-12 02:28 2011-05-12 02:48            1302. -9999 -99999.   000  0 -99999999
2011-05-12 04:30 2011-05-12 04:50            1243. -9999 -99999.   000  0 -99999999
2011-05-12 05:28 2011-05-12 05:48            1252. -9999 -99999.   000  0 -99999999
2011-05-12 07:30 2011-05-12 07:50            1238. -9999 -99999.   000  0 -99999999
2011-05-12 08:30 2011-05-12 08:51            1228. -9999 -99999.   000  0 -99999999
2011-05-12 10:30 2011-05-12 10:50            1233. -9999 -99999.   000  0 -99999999
2011-05-12 11:30 2011-05-12 11:51            1222. -9999 -99999.   000  0 -99999999
2011-05-12 13:30 2011-05-12 13:50            1166. -9999 -99999.   000  0 -99999999
2011-05-12 14:30 2011-05-12 14:51            1161. -9999 -99999.   000  0 -99999999
2011-05-12 16:30 2011-05-12 16:50            1083. -9999 -99999.   000  0 -99999999
2011-05-12 17:30 2011-05-12 17:51            1161. -9999 -99999.   000  0 -99999999
2011-05-12 19:30 2011-05-12 19:50            1167. -9999 -99999.   000  0 -99999999
2011-05-12 20:30 2011-05-12 20:51            1210. -9999 -99999.   000  0 -99999999
2011-05-12 22:30 2011-05-12 22:50            1308. -9999 -99999.   000  0 -99999999
2011-05-12 23:30 2011-05-12 23:51            1319. -9999 -99999.   000  0 -99999999
2011-05-13 01:30 2011-05-13 01:50            1313. -9999 -99999.   000  0 -99999999
2011-05-13 02:30 2011-05-13 02:51            1326. -9999 -99999.   000  0 -99999999
2011-05-13 04:30 2011-05-13 04:50            1289. -9999 -99999.   000  0 -99999999
2011-05-13 05:30 2011-05-13 05:51            1236. -9999 -99999.   000  0 -99999999
2011-05-13 07:30 2011-05-13 07:50            1262. -9999 -99999.   000  0 -99999999
2011-05-13 08:30 2011-05-13 08:51            1246. -9999 -99999.   000  0 -99999999
2011-05-13 10:30 2011-05-13 10:50            1252. -9999 -99999.   000  0 -99999999
2011-05-13 11:30 2011-05-13 11:51            1267. -9999 -99999.   000  0 -99999999
2011-05-13 13:30 2011-05-13 13:50            1230. -9999 -99999.   000  0 -99999999
2011-05-13 14:30 2011-05-13 14:51            1255. -9999 -99999.   000  0 -99999999
2011-05-13 16:30 2011-05-13 16:50            1232. -9999 -99999.   000  0 -99999999
2011-05-13 17:30 2011-05-13 17:51            1282. -9999 -99999.   000  0 -99999999
2011-05-13 19:30 2011-05-13 19:50            1363. -9999 -99999.   000  0 -99999999
2011-05-13 20:30 2011-05-13 20:51            1454. -9999 -99999.   000  0 -99999999
2011-05-13 22:30 2011-05-13 22:50            1510. -9999 -99999.   000  0 -99999999
2011-05-13 23:30 2011-05-13 23:51            1484. -9999 -99999.   000  0 -99999999
2011-05-14 01:30 2011-05-14 01:50            1290. -9999 -99999.   000  0 -99999999
2011-05-14 02:30 2011-05-14 02:51            1302. -9999 -99999.   000  0 -99999999
2011-05-14 04:30 2011-05-14 04:50            1293. -9999 -99999.   000  0 -99999999
2011-05-14 05:30 2011-05-14 05:51            1243. -9999 -99999.   000  0 -99999999
2011-05-14 07:30 2011-05-14 07:50            1099. -9999 -99999.   000  0 -99999999
2011-05-14 08:30 2011-05-14 08:51            1106. -9999 -99999.   000  0 -99999999
2011-05-14 10:30 2011-05-14 10:50            1065. -9999 -99999.   000  0 -99999999
2011-05-14 11:30 2011-05-14 11:51            1094. -9999 -99999.   000  0 -99999999
2011-05-14 13:30 2011-05-14 13:50            1086. -9999 -99999.   000  0 -99999999
2011-05-14 14:30 2011-05-14 14:51            1160. -9999 -99999.   000  0 -99999999
2011-05-14 16:30 2011-05-14 16:50            1108. -9999 -99999.   000  0 -99999999
2011-05-14 17:30 2011-05-14 17:51            1109. -9999 -99999.   000  0 -99999999
2011-05-14 19:30 2011-05-14 19:50            1272. -9999 -99999.   000  0 -99999999
2011-05-14 20:30 2011-05-14 20:51            1268. -9999 -99999.   000  0 -99999999
2011-05-14 22:30 2011-05-14 22:50            1576. -9999 -99999.   000  0 -99999999
2011-05-14 23:30 2011-05-14 23:51            1544. -9999 -99999.   000  0 -99999999
2011-05-15 01:30 2011-05-15 01:50            1407. -9999 -99999.   000  0 -99999999
2011-05-15 02:30 2011-05-15 02:51            1477. -9999 -99999.   000  0 -99999999
