C01 TITLE: ethane event sampling data 
C02 FILE NAME: asc107s00.noaa.as.fl.ethane.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 1769
C05 HEADER LINES: 38
C06 DATA VERSION: 201512
C07 STATION NAME: Ascension Island 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
2008-01-29 07:45 9999-99-99 99:99          175.936 -9999 -99999.   ...  0   4992-99
2008-01-31 07:45 9999-99-99 99:99          234.837 -9999 -99999.   ...  0   4989-99
2008-01-31 07:45 9999-99-99 99:99          229.322 -9999 -99999.   ...  0   4990-99
2008-02-05 09:00 9999-99-99 99:99          204.614 -9999 -99999.   ...  0   3877-99
2008-02-05 09:00 9999-99-99 99:99          214.533 -9999 -99999.   ...  0   3878-99
2008-02-07 07:50 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   5039-99
2008-02-07 07:50 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   5040-99
2008-02-12 13:30 9999-99-99 99:99          296.312 -9999 -99999.   ...  0   2291-99
2008-02-12 13:30 9999-99-99 99:99          283.150 -9999 -99999.   ...  0   2292-99
2008-02-14 07:50 9999-99-99 99:99          309.941 -9999 -99999.   ...  0    911-99
2008-02-14 07:50 9999-99-99 99:99          286.116 -9999 -99999.   ...  0    912-99
2008-02-26 08:10 9999-99-99 99:99          259.965 -9999 -99999.   ...  0   4603-99
2008-02-26 08:10 9999-99-99 99:99          271.016 -9999 -99999.   ...  0   4604-99
2008-02-28 08:00 9999-99-99 99:99          195.176 -9999 -99999.   ...  0     83-99
2008-02-28 08:00 9999-99-99 99:99          229.227 -9999 -99999.   ...  0     84-99
2008-03-04 08:10 9999-99-99 99:99          259.712 -9999 -99999.   ...  0   6071-66
2008-03-04 08:10 9999-99-99 99:99          261.106 -9999 -99999.   ...  0   6072-66
2008-03-11 08:35 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   6339-66
2008-03-11 08:35 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   6664-66
2008-03-13 09:00 9999-99-99 99:99          232.260 -9999 -99999.   ...  0   2606-99
2008-03-13 09:00 9999-99-99 99:99          224.423 -9999 -99999.   ...  0   2992-99
2008-03-18 08:00 9999-99-99 99:99          184.501 -9999 -99999.   ...  0    591-99
2008-03-18 08:00 9999-99-99 99:99          220.986 -9999 -99999.   ...  0    592-99
2008-03-20 07:50 9999-99-99 99:99         1495.249 -9999 -99999.   .X.  0   2023-99
2008-03-20 07:50 9999-99-99 99:99         1485.309 -9999 -99999.   .X.  0   2024-99
2008-04-01 07:45 9999-99-99 99:99          277.838 -9999 -99999.   ...  0   2335-99
2008-04-01 07:45 9999-99-99 99:99          300.845 -9999 -99999.   ...  0   3346-99
2008-04-03 07:45 9999-99-99 99:99          283.539 -9999 -99999.   ...  0   2743-99
2008-04-03 07:45 9999-99-99 99:99          277.814 -9999 -99999.   ...  0    580-99
2008-04-08 09:30 9999-99-99 99:99          287.561 -9999 -99999.   ...  0   1173-99
2008-04-08 09:30 9999-99-99 99:99          311.541 -9999 -99999.   ...  0   1174-99
2008-04-10 08:00 9999-99-99 99:99          254.782 -9999 -99999.   ...  0   5041-99
2008-04-10 08:00 9999-99-99 99:99          259.915 -9999 -99999.   ...  0   5042-99
2008-04-15 09:25 9999-99-99 99:99          332.755 -9999 -99999.   ...  0   3475-99
2008-04-15 09:25 9999-99-99 99:99          259.905 -9999 -99999.   ...  0   3476-99
2008-04-17 07:55 9999-99-99 99:99          361.200 -9999 -99999.   ...  0    831-99
2008-04-17 07:55 9999-99-99 99:99          318.017 -9999 -99999.   ...  0    832-99
2008-04-29 09:10 9999-99-99 99:99          382.512 -9999 -99999.   P..  0   3119-99
2008-04-29 09:10 9999-99-99 99:99          245.595 -9999 -99999.   P..  0   3120-99
2008-05-01 08:00 9999-99-99 99:99          298.289 -9999 -99999.   ...  0   2953-99
2008-05-01 08:00 9999-99-99 99:99          287.002 -9999 -99999.   ...  0   2954-99
2008-05-13 09:45 9999-99-99 99:99          242.476 -9999 -99999.   ...  0   1343-99
2008-05-13 09:45 9999-99-99 99:99          237.272 -9999 -99999.   ...  0   1344-99
2008-05-15 07:40 9999-99-99 99:99          316.466 -9999 -99999.   ...  0   3045-99
2008-05-15 07:40 9999-99-99 99:99          315.204 -9999 -99999.   ...  0   3046-99
2008-05-27 14:00 9999-99-99 99:99          250.240 -9999 -99999.   ...  0   2637-99
2008-05-27 14:00 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2638-99
2008-05-29 14:00 9999-99-99 99:99          209.675 -9999 -99999.   ...  0   2935-99
2008-05-29 14:00 9999-99-99 99:99          244.387 -9999 -99999.   ...  0   2936-99
2008-06-05 12:15 9999-99-99 99:99          304.612 -9999 -99999.   ...  0   4155-99
2008-06-05 12:15 9999-99-99 99:99          253.301 -9999 -99999.   ...  0   4156-99
2008-06-08 16:00 9999-99-99 99:99          262.838 -9999 -99999.   ...  0   1101-99
2008-06-08 16:00 9999-99-99 99:99          252.995 -9999 -99999.   ...  0   1102-99
2008-06-10 15:30 9999-99-99 99:99          293.642 -9999 -99999.   ...  0   2791-99
2008-06-10 15:30 9999-99-99 99:99          249.135 -9999 -99999.   ...  0   2792-99
2008-06-12 15:45 9999-99-99 99:99          255.168 -9999 -99999.   ...  0   2611-99
2008-06-12 15:45 9999-99-99 99:99          250.096 -9999 -99999.   ...  0   2612-99
2008-06-17 14:30 9999-99-99 99:99          374.685 -9999 -99999.   ...  0   2657-99
2008-06-17 14:30 9999-99-99 99:99          327.609 -9999 -99999.   ...  0   2658-99
2008-06-20 12:15 9999-99-99 99:99          288.920 -9999 -99999.   ...  0   1167-99
2008-06-20 12:15 9999-99-99 99:99          313.944 -9999 -99999.   ...  0   1168-99
2008-06-24 08:40 9999-99-99 99:99          279.976 -9999 -99999.   ...  0   4191-99
2008-06-24 08:40 9999-99-99 99:99          276.585 -9999 -99999.   ...  0   4192-99
2008-06-26 14:00 9999-99-99 99:99          303.623 -9999 -99999.   ...  0   4605-99
2008-06-26 14:00 9999-99-99 99:99          271.437 -9999 -99999.   ...  0   4606-99
2008-07-01 09:30 9999-99-99 99:99          440.821 -9999 -99999.   ...  0   1821-99
2008-07-01 09:30 9999-99-99 99:99          404.154 -9999 -99999.   ...  0   1822-99
2008-07-03 13:15 9999-99-99 99:99          311.180 -9999 -99999.   ...  0   3921-99
2008-07-03 13:15 9999-99-99 99:99          304.927 -9999 -99999.   ...  0   3922-99
2008-07-11 15:00 9999-99-99 99:99          273.539 -9999 -99999.   ...  0   3619-99
2008-07-11 15:00 9999-99-99 99:99          272.355 -9999 -99999.   ...  0   3620-99
2008-07-15 14:50 9999-99-99 99:99          363.268 -9999 -99999.   ...  0   3183-99
2008-07-15 14:50 9999-99-99 99:99          350.037 -9999 -99999.   ...  0   3184-99
2008-07-17 08:15 9999-99-99 99:99          284.268 -9999 -99999.   ...  0   2217-99
2008-07-17 08:15 9999-99-99 99:99          292.646 -9999 -99999.   ...  0   2218-99
2008-07-22 08:45 9999-99-99 99:99          458.571 -9999 -99999.   P..  0    461-99
2008-07-22 08:45 9999-99-99 99:99          337.726 -9999 -99999.   P..  0    462-99
2008-07-24 08:15 9999-99-99 99:99          380.942 -9999 -99999.   ...  0   5055-99
2008-07-24 08:15 9999-99-99 99:99          374.070 -9999 -99999.   ...  0   5056-99
2008-07-29 08:10 9999-99-99 99:99          402.181 -9999 -99999.   ...  0   2113-99
2008-07-29 08:10 9999-99-99 99:99          395.797 -9999 -99999.   ...  0   2114-99
2008-07-31 07:55 9999-99-99 99:99          438.076 -9999 -99999.   ...  0   1843-99
2008-07-31 07:55 9999-99-99 99:99          471.164 -9999 -99999.   ...  0   1844-99
2008-08-05 09:00 9999-99-99 99:99          280.012 -9999 -99999.   ...  0   4579-99
2008-08-05 09:00 9999-99-99 99:99          317.869 -9999 -99999.   ...  0   4580-99
2008-08-07 07:55 9999-99-99 99:99          346.002 -9999 -99999.   ...  0   4105-99
2008-08-07 07:55 9999-99-99 99:99          335.193 -9999 -99999.   ...  0   4106-99
2008-08-12 08:30 9999-99-99 99:99          421.751 -9999 -99999.   ...  0   1083-99
2008-08-12 08:30 9999-99-99 99:99          416.244 -9999 -99999.   ...  0   1084-99
2008-08-14 08:00 9999-99-99 99:99          343.884 -9999 -99999.   ...  0    883-99
2008-08-14 08:00 9999-99-99 99:99          378.859 -9999 -99999.   ...  0    884-99
2008-08-22 15:40 9999-99-99 99:99          351.959 -9999 -99999.   ...  0   3939-99
2008-08-22 15:40 9999-99-99 99:99          354.148 -9999 -99999.   ...  0   3940-99
2008-08-26 08:30 9999-99-99 99:99         2009.726 -9999 -99999.   .X.  0   3019-99
2008-08-26 08:30 9999-99-99 99:99         1920.571 -9999 -99999.   .X.  0   3020-99
2008-08-28 08:00 9999-99-99 99:99          574.202 -9999 -99999.   ...  0   2741-99
2008-08-28 08:00 9999-99-99 99:99          483.217 -9999 -99999.   ...  0   2742-99
2008-09-02 08:50 9999-99-99 99:99          337.866 -9999 -99999.   ...  0   4559-99
2008-09-02 08:50 9999-99-99 99:99          342.988 -9999 -99999.   ...  0   4560-99
2008-09-04 08:20 9999-99-99 99:99          312.263 -9999 -99999.   ...  0   3169-99
2008-09-04 08:20 9999-99-99 99:99          292.238 -9999 -99999.   ...  0   3170-99
2008-09-09 10:50 9999-99-99 99:99          514.577 -9999 -99999.   ...  0    891-99
2008-09-09 10:50 9999-99-99 99:99          398.092 -9999 -99999.   ...  0    892-99
2008-09-11 08:30 9999-99-99 99:99          514.046 -9999 -99999.   ...  0   1111-99
2008-09-11 08:30 9999-99-99 99:99          450.109 -9999 -99999.   ...  0   1112-99
2008-09-17 13:00 9999-99-99 99:99          243.792 -9999 -99999.   ..C  0   4807-99
2008-09-17 13:00 9999-99-99 99:99          287.175 -9999 -99999.   ..C  0   4808-99
2008-09-19 14:45 9999-99-99 99:99          533.493 -9999 -99999.   ...  0   6903-66
2008-09-19 14:45 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   6904-66
2008-09-23 08:45 9999-99-99 99:99          403.973 -9999 -99999.   ...  0   4669-99
2008-09-23 08:45 9999-99-99 99:99          404.445 -9999 -99999.   ...  0   4670-99
2008-09-25 08:00 9999-99-99 99:99          562.150 -9999 -99999.   P..  0   3249-99
2008-09-25 08:00 9999-99-99 99:99          401.329 -9999 -99999.   P..  0   3250-99
2008-09-30 09:00 9999-99-99 99:99          383.285 -9999 -99999.   P..  0   2723-99
2008-09-30 09:00 9999-99-99 99:99          244.724 -9999 -99999.   P..  0   2724-99
2008-10-02 14:45 9999-99-99 99:99          259.796 -9999 -99999.   ...  0    177-99
2008-10-02 14:45 9999-99-99 99:99          203.621 -9999 -99999.   ...  0    178-99
2008-10-07 14:35 9999-99-99 99:99          470.492 -9999 -99999.   ...  0   3399-99
2008-10-07 14:35 9999-99-99 99:99          480.288 -9999 -99999.   ...  0   3400-99
2008-10-10 11:45 9999-99-99 99:99          589.460 -9999 -99999.   ...  0   4303-99
2008-10-10 11:45 9999-99-99 99:99          484.377 -9999 -99999.   ...  0   4304-99
2008-10-14 12:40 9999-99-99 99:99          356.476 -9999 -99999.   ...  0   4199-99
2008-10-14 12:40 9999-99-99 99:99          352.134 -9999 -99999.   ...  0   4200-99
2008-10-16 09:25 9999-99-99 99:99          353.756 -9999 -99999.   ...  0   3741-99
2008-10-16 09:25 9999-99-99 99:99          347.646 -9999 -99999.   ...  0   3742-99
2008-10-21 08:00 9999-99-99 99:99          381.703 -9999 -99999.   ...  0   2747-99
2008-10-21 08:00 9999-99-99 99:99          376.571 -9999 -99999.   ...  0   2748-99
2008-10-24 14:40 9999-99-99 99:99          386.727 -9999 -99999.   ...  0   1047-99
2008-10-24 14:40 9999-99-99 99:99          391.031 -9999 -99999.   ...  0   1048-99
2008-10-28 10:35 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1167-99
2008-10-28 10:35 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1168-99
2008-10-30 11:00 9999-99-99 99:99          318.094 -9999 -99999.   ...  0   1445-99
2008-10-30 11:00 9999-99-99 99:99          357.446 -9999 -99999.   ...  0   1446-99
2008-11-04 15:50 9999-99-99 99:99          350.610 -9999 -99999.   ...  0     77-99
2008-11-04 15:50 9999-99-99 99:99          364.281 -9999 -99999.   ...  0     78-99
2008-11-07 08:10 9999-99-99 99:99          256.122 -9999 -99999.   ...  0   3691-99
2008-11-07 08:10 9999-99-99 99:99          260.268 -9999 -99999.   ...  0   3692-99
2008-11-11 09:35 9999-99-99 99:99          306.283 -9999 -99999.   ...  0    495-99
2008-11-11 09:35 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0    495-99
2008-11-11 09:35 9999-99-99 99:99          315.300 -9999 -99999.   ...  0    496-99
2008-11-11 09:35 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0    496-99
2008-11-13 14:00 9999-99-99 99:99          324.726 -9999 -99999.   ...  0   4123-99
2008-11-13 14:00 9999-99-99 99:99          323.930 -9999 -99999.   ...  0   4124-99
2008-11-18 11:25 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   3925-99
2008-11-18 11:25 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   3926-99
2008-11-21 15:30 9999-99-99 99:99          322.806 -9999 -99999.   P..  0   5047-99
2008-11-21 15:30 9999-99-99 99:99          207.854 -9999 -99999.   P..  0   5048-99
2008-11-25 08:15 9999-99-99 99:99          309.524 -9999 -99999.   ...  0   2275-99
2008-11-25 08:15 9999-99-99 99:99          293.917 -9999 -99999.   ...  0   2276-99
2008-11-27 11:00 9999-99-99 99:99          172.614 -9999 -99999.   ...  0    539-99
2008-11-27 11:00 9999-99-99 99:99          163.765 -9999 -99999.   ...  0    540-99
2008-12-02 07:50 9999-99-99 99:99          235.143 -9999 -99999.   ...  0   1557-99
2008-12-02 07:50 9999-99-99 99:99          231.226 -9999 -99999.   ...  0   1558-99
2008-12-04 15:30 9999-99-99 99:99          293.238 -9999 -99999.   ...  0   4017-99
2008-12-04 15:30 9999-99-99 99:99          261.667 -9999 -99999.   ...  0   4018-99
2008-12-09 13:00 9999-99-99 99:99          415.393 -9999 -99999.   P..  0   4475-99
2008-12-09 13:00 9999-99-99 99:99          247.607 -9999 -99999.   P..  0   4476-99
2008-12-12 07:45 9999-99-99 99:99          357.560 -9999 -99999.   ...  0   1549-99
2008-12-12 07:45 9999-99-99 99:99          357.071 -9999 -99999.   ...  0   1550-99
2008-12-16 08:00 9999-99-99 99:99          269.378 -9999 -99999.   ...  0   4043-99
2008-12-16 08:00 9999-99-99 99:99          234.005 -9999 -99999.   ...  0   4044-99
2008-12-18 08:00 9999-99-99 99:99          192.239 -9999 -99999.   ...  0   4041-99
2008-12-18 08:00 9999-99-99 99:99          219.602 -9999 -99999.   ...  0   4042-99
2008-12-23 09:00 9999-99-99 99:99          247.880 -9999 -99999.   ...  0   2687-99
2008-12-23 09:00 9999-99-99 99:99          259.065 -9999 -99999.   ...  0   2688-99
2008-12-30 14:00 9999-99-99 99:99          302.413 -9999 -99999.   ...  0   2899-99
2008-12-30 14:00 9999-99-99 99:99          285.398 -9999 -99999.   ...  0   2900-99
2009-01-06 08:00 9999-99-99 99:99          183.350 -9999 -99999.   ...  0   3375-99
2009-01-06 08:00 9999-99-99 99:99          209.187 -9999 -99999.   ...  0   3376-99
2009-01-08 11:00 9999-99-99 99:99          192.852 -9999 -99999.   ...  0   1055-99
2009-01-08 11:00 9999-99-99 99:99          174.308 -9999 -99999.   ...  0   1056-99
2009-01-13 10:15 9999-99-99 99:99          211.005 -9999 -99999.   ...  0   4633-99
2009-01-13 10:15 9999-99-99 99:99          203.456 -9999 -99999.   ...  0   4634-99
2009-01-15 12:30 9999-99-99 99:99          198.554 -9999 -99999.   ...  0   2893-99
2009-01-15 12:30 9999-99-99 99:99          208.174 -9999 -99999.   ...  0   2894-99
2009-01-20 08:30 9999-99-99 99:99          174.805 -9999 -99999.   ...  0   1625-99
2009-01-20 08:30 9999-99-99 99:99          175.598 -9999 -99999.   ...  0   1626-99
2009-01-22 10:45 9999-99-99 99:99          213.671 -9999 -99999.   ...  0   2669-99
2009-01-22 10:45 9999-99-99 99:99          211.561 -9999 -99999.   ...  0   2670-99
2009-01-27 07:40 9999-99-99 99:99          174.669 -9999 -99999.   ...  0    365-99
2009-01-27 07:40 9999-99-99 99:99          203.774 -9999 -99999.   ...  0    366-99
2009-01-29 10:30 9999-99-99 99:99          161.658 -9999 -99999.   ...  0   2681-99
2009-01-29 10:30 9999-99-99 99:99          151.845 -9999 -99999.   ...  0   2682-99
2009-02-03 07:45 9999-99-99 99:99          151.838 -9999 -99999.   ...  0   3941-99
2009-02-03 07:45 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   3942-99
2009-02-05 10:35 9999-99-99 99:99          141.323 -9999 -99999.   ...  0   2389-99
2009-02-05 10:35 9999-99-99 99:99          164.252 -9999 -99999.   ...  0   2390-99
2009-02-10 08:45 9999-99-99 99:99          208.333 -9999 -99999.   ...  0   2137-99
2009-02-10 08:45 9999-99-99 99:99          226.405 -9999 -99999.   ...  0   2138-99
2009-02-12 13:45 9999-99-99 99:99          201.816 -9999 -99999.   ...  0   3515-99
2009-02-12 13:45 9999-99-99 99:99          209.117 -9999 -99999.   ...  0   3516-99
2009-02-17 08:30 9999-99-99 99:99          180.232 -9999 -99999.   ...  0   3289-99
2009-02-17 08:30 9999-99-99 99:99          184.049 -9999 -99999.   ...  0   3290-99
2009-02-19 13:10 9999-99-99 99:99          207.037 -9999 -99999.   ...  0   3879-99
2009-02-19 13:10 9999-99-99 99:99          215.500 -9999 -99999.   ...  0   3880-99
2009-02-24 08:45 9999-99-99 99:99          179.776 -9999 -99999.   ...  0   4471-99
2009-02-24 08:45 9999-99-99 99:99          177.637 -9999 -99999.   ...  0   4472-99
2009-02-27 09:20 9999-99-99 99:99          167.968 -9999 -99999.   ...  0   2747-99
2009-02-27 09:20 9999-99-99 99:99          157.044 -9999 -99999.   ...  0   2748-99
2009-03-04 14:30 9999-99-99 99:99          184.221 -9999 -99999.   ...  0   4723-99
2009-03-04 14:30 9999-99-99 99:99          191.180 -9999 -99999.   ...  0   4724-99
2009-03-06 14:20 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A.C  0   6545-66
2009-03-06 14:20 9999-99-99 99:99          209.122 -9999 -99999.   ..C  0   6546-66
2009-03-11 10:10 9999-99-99 99:99          216.144 -9999 -99999.   ...  0     91-99
2009-03-11 10:10 9999-99-99 99:99          215.170 -9999 -99999.   ...  0     92-99
2009-03-13 13:45 9999-99-99 99:99          272.637 -9999 -99999.   ...  0   1285-99
2009-03-13 13:45 9999-99-99 99:99          300.000 -9999 -99999.   ...  0   1286-99
2009-03-18 09:00 9999-99-99 99:99          192.768 -9999 -99999.   ...  0   3222-99
2009-03-18 09:00 9999-99-99 99:99          206.870 -9999 -99999.   ...  0   4261-99
2009-03-19 15:10 9999-99-99 99:99          248.167 -9999 -99999.   ...  0   1433-99
2009-03-19 15:10 9999-99-99 99:99          244.115 -9999 -99999.   ...  0   1434-99
2009-03-24 14:30 9999-99-99 99:99          234.204 -9999 -99999.   ...  0    193-99
2009-03-24 14:30 9999-99-99 99:99          222.239 -9999 -99999.   ...  0    194-99
2009-03-27 13:00 9999-99-99 99:99          286.915 -9999 -99999.   ...  0    499-99
2009-03-27 13:00 9999-99-99 99:99          290.261 -9999 -99999.   ...  0    500-99
2009-03-31 08:50 9999-99-99 99:99          246.423 -9999 -99999.   ...  0    533-99
2009-03-31 08:50 9999-99-99 99:99          244.672 -9999 -99999.   ...  0    534-99
2009-04-02 11:00 9999-99-99 99:99          241.423 -9999 -99999.   ...  0   1799-99
2009-04-02 11:00 9999-99-99 99:99          227.640 -9999 -99999.   ...  0   1800-99
2009-04-07 08:35 9999-99-99 99:99          245.873 -9999 -99999.   ...  0   2771-99
2009-04-07 08:35 9999-99-99 99:99          253.441 -9999 -99999.   ...  0   2772-99
2009-04-09 07:40 9999-99-99 99:99          284.192 -9999 -99999.   ...  0   3813-99
2009-04-09 07:40 9999-99-99 99:99          245.983 -9999 -99999.   ...  0   3814-99
2009-04-13 08:30 9999-99-99 99:99          273.723 -9999 -99999.   ...  0   4073-99
2009-04-13 08:30 9999-99-99 99:99          220.596 -9999 -99999.   ...  0   4074-99
2009-04-16 09:45 9999-99-99 99:99          244.331 -9999 -99999.   ...  0   2873-99
2009-04-16 09:45 9999-99-99 99:99          239.720 -9999 -99999.   ...  0   2874-99
2009-05-12 07:50 9999-99-99 99:99          191.085 -9999 -99999.   ...  0    537-99
2009-05-12 07:50 9999-99-99 99:99          236.171 -9999 -99999.   ...  0    538-99
2009-05-14 07:55 9999-99-99 99:99          229.063 -9999 -99999.   ...  0    593-99
2009-05-14 07:55 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0    593-99
2009-05-14 07:55 9999-99-99 99:99          242.032 -9999 -99999.   ...  0    594-99
2009-05-14 07:55 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0    594-99
2009-05-19 07:50 9999-99-99 99:99          258.589 -9999 -99999.   ...  0   2679-99
2009-05-19 07:50 9999-99-99 99:99          253.467 -9999 -99999.   ...  0   2680-99
2009-05-21 07:45 9999-99-99 99:99          206.594 -9999 -99999.   ...  0   4947-99
2009-05-21 07:45 9999-99-99 99:99          205.535 -9999 -99999.   ...  0   4948-99
2009-05-26 07:45 9999-99-99 99:99          313.686 -9999 -99999.   ...  0    373-99
2009-05-26 07:45 9999-99-99 99:99          305.511 -9999 -99999.   ...  0    374-99
2009-05-28 07:50 9999-99-99 99:99          245.791 -9999 -99999.   ...  0   4415-99
2009-05-28 07:50 9999-99-99 99:99          240.754 -9999 -99999.   ...  0   4416-99
2009-06-02 07:50 9999-99-99 99:99          206.328 -9999 -99999.   ...  0    799-99
2009-06-02 07:50 9999-99-99 99:99          206.944 -9999 -99999.   ...  0    800-99
2009-06-04 07:50 9999-99-99 99:99          237.694 -9999 -99999.   ...  0   3693-99
2009-06-04 07:50 9999-99-99 99:99          250.716 -9999 -99999.   ...  0   3694-99
2009-06-08 08:00 9999-99-99 99:99          298.333 -9999 -99999.   ...  0   3025-99
2009-06-08 08:00 9999-99-99 99:99          348.565 -9999 -99999.   ...  0   3026-99
2009-06-11 09:35 9999-99-99 99:99          301.456 -9999 -99999.   ...  0   6761-66
2009-06-11 09:35 9999-99-99 99:99          283.362 -9999 -99999.   ...  0   6762-66
2009-06-16 12:50 9999-99-99 99:99          244.842 -9999 -99999.   ...  0   3119-99
2009-06-16 12:50 9999-99-99 99:99          232.129 -9999 -99999.   ...  0   3120-99
2009-06-18 08:05 9999-99-99 99:99          322.591 -9999 -99999.   ...  0   6037-66
2009-06-18 08:05 9999-99-99 99:99          330.073 -9999 -99999.   ...  0   6038-66
2009-06-23 07:45 9999-99-99 99:99          256.384 -9999 -99999.   ...  0   2143-99
2009-06-23 07:45 9999-99-99 99:99          248.702 -9999 -99999.   ...  0   2144-99
2009-06-25 08:00 9999-99-99 99:99          297.136 -9999 -99999.   ...  0   6047-66
2009-06-25 08:00 9999-99-99 99:99          296.966 -9999 -99999.   ...  0   6048-66
2009-06-30 07:50 9999-99-99 99:99          239.275 -9999 -99999.   ...  0   4939-99
2009-06-30 07:50 9999-99-99 99:99          238.853 -9999 -99999.   ...  0   4940-99
2009-07-02 10:05 9999-99-99 99:99          262.729 -9999 -99999.   ...  0    709-99
2009-07-02 10:05 9999-99-99 99:99          268.285 -9999 -99999.   ...  0    710-99
2009-07-07 08:00 9999-99-99 99:99          288.010 -9999 -99999.   ...  0   1921-99
2009-07-07 08:00 9999-99-99 99:99          215.971 -9999 -99999.   ...  0   1922-99
2009-07-14 09:25 9999-99-99 99:99          210.024 -9999 -99999.   ...  0   3823-99
2009-07-14 09:25 9999-99-99 99:99          207.488 -9999 -99999.   ...  0   3824-99
2009-07-17 11:00 9999-99-99 99:99          286.335 -9999 -99999.   ...  0   4633-99
2009-07-17 11:00 9999-99-99 99:99          280.692 -9999 -99999.   ...  0   4634-99
2009-07-21 10:30 9999-99-99 99:99          338.163 -9999 -99999.   ...  0    837-99
2009-07-21 10:30 9999-99-99 99:99          335.426 -9999 -99999.   ...  0    838-99
2009-07-23 10:35 9999-99-99 99:99          313.168 -9999 -99999.   ...  0   4471-99
2009-07-23 10:35 9999-99-99 99:99          320.437 -9999 -99999.   ...  0   4472-99
2009-07-28 09:00 9999-99-99 99:99          217.348 -9999 -99999.   ...  0    781-99
2009-07-28 09:00 9999-99-99 99:99          206.837 -9999 -99999.   ...  0    782-99
2009-08-07 15:15 9999-99-99 99:99          445.716 -9999 -99999.   ...  0   3713-99
2009-08-07 15:15 9999-99-99 99:99          443.131 -9999 -99999.   ...  0   3714-99
2009-08-11 08:55 9999-99-99 99:99          308.213 -9999 -99999.   ...  0    201-99
2009-08-11 08:55 9999-99-99 99:99          310.145 -9999 -99999.   ...  0    202-99
2009-08-13 10:40 9999-99-99 99:99          388.696 -9999 -99999.   ...  0   4159-99
2009-08-13 10:40 9999-99-99 99:99          397.911 -9999 -99999.   ...  0   4160-99
2009-08-18 10:48 9999-99-99 99:99          256.760 -9999 -99999.   ...  0   1486-99
2009-08-18 10:48 9999-99-99 99:99          257.901 -9999 -99999.   ...  0   1495-99
2009-08-20 11:00 9999-99-99 99:99          301.813 -9999 -99999.   ...  0   2691-99
2009-08-20 11:00 9999-99-99 99:99          280.856 -9999 -99999.   ...  0   3895-99
2009-08-25 08:30 9999-99-99 99:99          362.634 -9999 -99999.   ...  0   3679-99
2009-08-25 08:30 9999-99-99 99:99          356.845 -9999 -99999.   ...  0   3680-99
2009-08-27 09:30 9999-99-99 99:99          391.034 -9999 -99999.   ...  0   1731-99
2009-08-27 09:30 9999-99-99 99:99          387.056 -9999 -99999.   ...  0   1732-99
2009-09-01 13:00 9999-99-99 99:99          474.831 -9999 -99999.   ...  0    255-99
2009-09-01 13:00 9999-99-99 99:99          479.589 -9999 -99999.   ...  0    256-99
2009-09-04 08:50 9999-99-99 99:99          555.809 -9999 -99999.   ...  0    571-99
2009-09-04 08:50 9999-99-99 99:99          576.353 -9999 -99999.   ...  0    572-99
2009-09-08 08:15 9999-99-99 99:99          414.432 -9999 -99999.   ...  0   4611-99
2009-09-08 08:15 9999-99-99 99:99          430.169 -9999 -99999.   ...  0   4612-99
2009-09-10 10:50 9999-99-99 99:99          368.430 -9999 -99999.   P..  0   1071-99
2009-09-10 10:50 9999-99-99 99:99          278.164 -9999 -99999.   P..  0   1072-99
2009-09-22 08:15 9999-99-99 99:99          273.829 -9999 -99999.   ...  0    665-99
2009-09-24 11:00 9999-99-99 99:99          279.529 -9999 -99999.   ...  0   2237-99
2009-09-24 11:00 9999-99-99 99:99          275.580 -9999 -99999.   ...  0   2238-99
2009-09-29 11:00 9999-99-99 99:99          230.773 -9999 -99999.   ...  0   4887-99
2009-09-29 11:00 9999-99-99 99:99          234.360 -9999 -99999.   ...  0   4888-99
2009-10-01 10:45 9999-99-99 99:99          215.048 -9999 -99999.   ...  0    919-99
2009-10-01 10:45 9999-99-99 99:99          217.705 -9999 -99999.   ...  0    920-99
2009-10-06 11:00 9999-99-99 99:99          383.309 -9999 -99999.   ...  0   5041-99
2009-10-06 11:00 9999-99-99 99:99          334.505 -9999 -99999.   ...  0   5042-99
2009-10-08 10:40 9999-99-99 99:99          353.684 -9999 -99999.   ...  0   3557-99
2009-10-08 10:40 9999-99-99 99:99          358.587 -9999 -99999.   ...  0   3558-99
